obs_id,x1,x2,x3,x4,x5,true_mean,y
NB0258,0.443296694044,0.307948701391,0.892770959121,0.624136130059,0.654439151437,16.7573453619,17.6606800513
NB0259,0.965188310164,0.993973498559,0.178611595704,0.393117924454,0.12495728031,7.89469170916,7.92977530849
NB0260,0.936790350604,0.432774996655,0.307726505012,0.912283303204,0.957630821767,24.2121655327,22.5174531765
NB0261,0.49207835896,0.993021605569,0.0256385264854,0.168832608803,0.0852237081845,16.6084580918,15.8939665538
NB0262,0.873754283504,0.0661214150305,0.742242081967,0.875552120715,0.238357093178,12.9260018894,12.0648045943
NB0263,0.123049161958,0.512137827131,0.764105335052,0.490715976721,0.862157345893,12.5798444645,11.5958884862
NB0264,0.324777512839,0.196346925603,0.723082792071,0.673788719733,0.858469440501,14.0155434731,15.5145145992
NB0265,0.86920828114,0.761595559061,0.934329633806,0.0189060326178,0.251154196959,13.9505275233,14.4108886764
NB0266,0.0314791944853,0.407248994238,0.833012686398,0.232118780158,0.179270446658,5.83812825279,5.58966511933
NB0267,0.0994475404298,0.306934200078,0.205382505262,0.884951663675,0.650935105684,14.7976476158,14.8719673789
NB0268,0.0899939631987,0.559343273513,0.835891252365,0.848720487942,0.233517042405,13.4860654226,13.8518436638
NB0269,0.171771654735,0.651496133022,0.854618742173,0.58398764224,0.714416743712,15.370781862,14.7962376249
NB0270,0.45749058472,0.202306185687,0.268408597158,0.522378223892,0.805396985226,13.1903047161,13.3814523639
NB0271,0.581155008408,0.0593938725249,0.333380113027,0.991983223356,0.924474295364,16.1797084936,16.5173552034
NB0272,0.749197014686,0.245794903367,0.740380601916,0.691595090207,0.0929512067211,14.0042218711,12.7600318821
NB0273,0.562309930948,0.706815080268,0.831785182815,0.315277372446,0.723904515928,18.4594205985,16.2240374009
NB0274,0.849391523587,0.095431738733,0.576040069787,0.973273338315,0.956426443076,17.1496139991,16.9359336159
NB0275,0.351104366518,0.570718311933,0.211302787283,0.228029827945,0.427010221579,11.9698203697,13.057030216
NB0276,0.139931369928,0.449093550173,0.685880181774,0.816265677148,0.327673557343,12.4535017822,11.6928944836
NB0277,0.406283436828,0.00826465946498,0.408461308837,0.4886140017,0.661181838567,8.46512211056,7.8553242591
NB0278,0.109971672619,0.132876519625,0.215487808431,0.278963887879,0.579506048564,7.76502167363,7.68349080889
NB0279,0.529839936503,0.323159372625,0.527878009471,0.00925092517381,0.564918508117,8.05608614197,7.71850831509
NB0280,0.508729533051,0.521789976254,0.074341099813,0.524573799169,0.357594407477,18.0632374482,18.8906898549
NB0281,0.255035418365,0.686633283345,0.0877162578345,0.604460710052,0.178737970774,15.5659419902,15.4580932862
NB0282,0.552916290989,0.0799109971437,0.509328538931,0.906140716935,0.834194874578,14.6177529109,13.3493685901
NB0283,0.154859962032,0.980271360837,0.059831579617,0.580807961491,0.912853023468,18.8376604441,19.3343897375
NB0284,0.385573799287,0.505858178911,0.25271740618,0.970297750785,0.131126947016,17.3328119227,18.267461424
NB0285,0.800972872057,0.87600890473,0.214453988719,0.863570039049,0.78160358568,22.2338673688,22.3217660356
NB0286,0.870596787068,0.041794347559,0.594152095749,0.127694910276,0.596299667477,5.57635264469,5.54683488495
NB0287,0.279608274509,0.846602907594,0.573087066828,0.700214108273,0.984660423537,18.8022052863,19.9013033947
NB0288,0.050296588572,0.483431302159,0.609874503498,0.381672973815,0.681037847503,8.22650097896,6.78772296418
NB0289,0.646417611627,0.76976692023,0.430449466954,0.291659692294,0.287378265277,14.449947378,14.2281008517
NB0290,0.824835143823,0.658359895626,0.925607330249,0.493914846466,0.343635861026,20.1888914876,20.6888827096
NB0291,0.436637328219,0.201932156708,0.58733609448,0.395908268234,0.157955448541,7.63610243272,6.41580447373
NB0292,0.571214719963,0.819629428857,0.0615363983082,0.907172628695,0.816070114327,26.9471733475,27.6250147726
NB0293,0.634114447706,0.794105493827,0.356924158419,0.553040672368,0.716468833296,19.5215415967,20.5660484407
NB0294,0.0529160322766,0.269914905464,0.165138466954,0.689443554561,0.947981609202,14.3255461699,14.0806962274
NB0295,0.476085462651,0.891731156942,0.205813191485,0.438791268071,0.453461911573,18.106457035,17.6340217786
NB0296,0.784194616541,0.0903055438262,0.443038818344,0.281896264542,0.888450395865,9.53258373929,10.2135060875
NB0297,0.876304367899,0.761899563684,0.974581580579,0.403611369316,0.240031094605,18.3854958537,18.6279742341
NB0298,0.196365916579,0.727220962555,0.598071905973,0.624847547401,0.0534382000276,11.0452882924,11.0061200601
NB0299,0.485491512815,0.724236133222,0.329228922324,0.353760803883,0.255569848215,14.3316333505,15.2773806691
NB0300,0.0823262983264,0.815922066246,0.201761742362,0.943957053588,0.526489062176,15.9455750821,17.5708890173
NB0301,0.720162982568,0.328971840301,0.288896180317,0.408396648216,0.704999446433,15.2747222342,16.1515849615
NB0302,0.470413947642,0.344947213988,0.665820139242,0.341371595257,0.668336412184,12.1851757897,12.3395121612
NB0303,0.0757861007217,0.881501319208,0.398531216384,0.634315266247,0.579311705271,11.5290139146,10.112856378
NB0304,0.592422833294,0.440147775831,0.906186000499,0.353420913603,0.938132029607,18.8304829727,19.5920101997
NB0305,0.348341035664,0.912936685597,0.62927169726,0.108000644167,0.868565370815,14.1667288228,14.3888791058
NB0306,0.184098602332,0.408495829684,0.639559962811,0.532427892092,0.437735517309,10.2431661762,9.64335892529
NB0307,0.973845732072,0.602170810205,0.19831433646,0.82059280441,0.517855173846,22.2491829968,23.7762325674
NB0308,0.659071905199,0.998453226572,0.288643562997,0.446038877606,0.00866416896407,14.1895184402,14.3306343535
NB0309,0.171166259383,0.839959120956,0.202938292256,0.315001228776,0.533900094078,11.9491588569,10.3763937637
NB0310,0.625160501442,0.972653714442,0.981349810266,0.0212307343561,0.248643851111,15.5187082366,16.5769576255
NB0311,0.337636971479,0.439423606406,0.674446739376,0.689442472424,0.401026126503,14.0022857788,14.7368288087
NB0312,0.611462373898,0.799683753014,0.299115565311,0.506137167752,0.46101616944,18.1675476235,18.5760208803
NB0313,0.527936153288,0.267634519028,0.407519096486,0.897042373512,0.360462428273,15.2383293315,15.6884116194
NB0314,0.282047145032,0.0343100640057,0.932622335933,0.73538928465,0.176557094041,12.2838868672,11.0072071838
NB0315,0.697009167524,0.520848895858,0.0748837052057,0.24574659387,0.812741437632,19.2241250199,19.7252065496
NB0316,0.155163110944,0.538137833984,0.582780203612,0.938046803681,0.556718979316,14.8943357672,14.4431352886
NB0317,0.348068678385,0.208785255014,0.363495495373,0.952532991264,0.376967800529,14.0461028317,12.7750610712
NB0318,0.688305490531,0.244688439719,0.587407999681,0.876160542978,0.878680387847,18.355448121,18.5918482881
NB0319,0.877696405687,0.600959525407,0.311516518868,0.209492535016,0.603410138462,15.7853085709,17.1666191878
NB0320,0.741182403219,0.729944491215,0.472834604301,0.358858593098,0.696710993209,17.0039718217,18.118108644
NB0321,0.70606297667,0.565593290445,0.90245676506,0.683483868731,0.274290950026,20.9499035899,19.1538716351
NB0322,0.267511509432,0.305391374668,0.430601271137,0.908223660587,0.437550959919,13.9047769969,13.6689264707
NB0323,0.0622657267348,0.873710131391,0.279155915615,0.0743585773419,0.360560046263,5.22261527613,4.82152893233
NB0324,0.974578058721,0.332242548219,0.969430972684,0.844428155933,0.957412507677,26.1452350819,26.8267604589
NB0325,0.485889063135,0.717470418263,0.98085118721,0.774513969561,0.177522100706,22.1472777228,22.0446621649
NB0326,0.441130166886,0.768830938488,0.667703539585,0.177312858126,0.525303172373,13.7123737748,13.6076813724
NB0327,0.196281845629,0.0976428314986,0.279253005271,0.488600186894,0.0129448195126,6.52704936533,4.62930394054
NB0328,0.573182397977,0.765287634471,0.305637381391,0.338046176315,0.653499410599,17.2183288294,17.2271472951
NB0329,0.172359196291,0.202962198643,0.74847673001,0.27600795585,0.773270929352,8.95804148526,9.15386554931
NB0330,0.808840886114,0.759921355739,0.632154738841,0.424690575592,0.186743292427,14.8881805423,14.3985671633
NB0331,0.0723888257036,0.632376349176,0.753248261515,0.416819135287,0.8556335752,11.1622270355,12.4548193496
NB0332,0.743400750914,0.633464357352,0.43681658741,0.119697154899,0.838336562614,15.4267891945,15.0083004183
NB0333,0.858331662801,0.0398749742052,0.795301601572,0.911197778798,0.153582946963,12.6971225783,12.6921275186
NB0334,0.153248945839,0.973408448194,0.718859165267,0.379418099917,0.58859011366,12.2118816812,12.2627339377
NB0335,0.930175651538,0.185033547622,0.494811149491,0.298693885147,0.683640722821,11.5531390552,10.5369232183
NB0336,0.670088309196,0.937015994702,0.279656837893,0.843842607682,0.667468118917,21.950539568,21.3574481994
NB0337,0.821471108419,0.779439906176,0.3658337596,0.324100040567,0.0722480331055,13.0066751618,13.956242731
NB0338,0.897477774696,0.960464418809,0.447641131535,0.0433982512938,0.274709514605,6.06334556055,6.62214453316
NB0339,0.705470096358,0.537947330733,0.714710292136,0.841475678367,0.0288751189452,18.7731802948,19.072120419
NB0340,0.95279919803,0.137043589755,0.185409724379,0.837710996692,0.199367410472,15.3413393772,14.4950217226
NB0341,0.577641313063,0.854351110299,0.222677305227,0.283862512361,0.716122060872,17.9553135344,17.1872034372
NB0342,0.217230297936,0.288262758586,0.904747006481,0.184441134531,0.821605445461,11.1834235785,12.3824046207
NB0343,0.910968003914,0.825048149386,0.352863668193,0.943702042197,0.108678666797,17.448999533,17.8041414432
NB0344,0.660942541304,0.336497871093,0.37437724961,0.0436176214396,0.183550306886,8.10184125806,7.60822412052
NB0345,0.314067717103,0.385236925501,0.222575148389,0.565335192677,0.0919148420993,11.3623765245,11.8702422642
NB0346,0.909461179653,0.108131027934,0.849007487047,0.928744858057,0.597947027167,17.7538674674,18.6138257311
NB0347,0.0224197841121,0.00892059629003,0.5973580098,0.887849560856,0.337012796609,10.7594143502,10.1807177526
NB0348,0.16002320146,0.205921121591,0.63646674296,0.371865183528,0.426879398774,7.25888675045,5.88918420586
NB0349,0.457087764916,0.634693423522,0.496256318618,0.549422209672,0.191071285716,14.3535380513,13.9427974396
NB0350,0.89822940929,0.905949030213,0.362881090656,0.620956199658,0.873707691722,16.4771385716,18.4842672364
NB0351,0.606822426153,0.786649026372,0.429550595329,0.0373317249072,0.311339649142,12.0039859061,12.8399071074
NB0352,0.224919570703,0.635438298693,0.0781660533051,0.212657838669,0.227085309989,11.1615699917,10.4073237268
NB0353,0.681360634708,0.410867794979,0.813160938259,0.318779526801,0.334206668391,14.5243379508,14.2051050026
NB0354,0.383122227303,0.125741447434,0.208063888054,0.34636939783,0.443680741244,8.89430222269,9.44951768812
NB0355,0.263816513264,0.706098607178,0.850222726529,0.0465822201623,0.140218376326,9.14383913059,9.53955443029
NB0356,0.269093722217,0.11492096554,0.47127227931,0.525788771729,0.0882342148043,6.68555900346,6.78964641145
NB0357,0.342187095553,0.562869484847,0.657074836537,0.632824204529,0.803891243897,16.5295234277,15.9915631668
NB0358,0.51027101497,0.679737508833,0.346620253916,0.811645305035,0.834714159257,21.6252385601,21.3222416801
NB0359,0.902444166332,0.50926465178,0.53050190263,0.784127324939,0.170271208997,18.6307328535,19.5795505955
NB0360,0.111813643787,0.858256690129,0.204726207371,0.852382444972,0.441711585866,15.4454747357,13.5708883129
NB0361,0.70302152392,0.829900700679,0.505847653625,0.264907112004,0.259317082657,13.6047466761,12.9188783407
NB0362,0.390750479057,0.083229547492,0.30756540151,0.383735830566,0.888981386615,10.0428183877,8.32401448081
NB0363,0.742237674369,0.993117692057,0.951834935738,0.542842415007,0.776317167561,20.7442301101,19.8503882308
NB0364,0.496696030809,0.42458129245,0.552079288937,0.15489181012,0.928639069428,12.3974444823,13.5092732711
NB0365,0.549822355817,0.865806574605,0.832995597385,0.879069644674,0.249198662901,22.2260942535,21.9870893403
NB0366,0.93046312733,0.316455808585,0.0591325139237,0.810161537597,0.159050212074,20.7706180994,21.8723517269
NB0367,0.801260884561,0.380384573984,0.989559708742,0.020931522381,0.530035235503,15.8305182787,16.4412883576
NB0368,0.0329989287723,0.710096793832,0.216518638636,0.635475703747,0.4312700064,10.8538276133,10.0545987448
NB0369,0.637958187623,0.607510035948,0.655693364639,0.61895002925,0.346691072424,17.7903949611,17.4332458791
NB0370,0.0722611100706,0.917921736621,0.307151356244,0.502650839814,0.348344267572,9.58081324359,9.1970376821
NB0371,0.970594691697,0.121337421209,0.254496574143,0.42193997932,0.287827615397,10.4799784958,10.9413741835
NB0372,0.554599656353,0.575776926882,0.378405105706,0.316714756225,0.58394445966,14.8144854798,16.6681484129
NB0373,0.145181386563,0.265800886107,0.764466693802,0.6410083166,0.102234554384,9.52946105292,9.27209473291
NB0374,0.542174434454,0.639247953771,0.73113582754,0.905400973889,0.876704051562,23.3668362146,24.1531619575
NB0375,0.00272018740736,0.369796909692,0.989597559675,0.687781477612,0.884090759655,16.1239857419,17.7695272157
NB0376,0.361249137635,0.417070152664,0.0146588054674,0.276367426255,0.679615875395,15.4314192388,15.3247703043
NB0377,0.573977860462,0.407942967501,0.460943301693,0.657630093853,0.141753307466,14.0259317822,12.4593149139
NB0378,0.135019149563,0.443414468373,0.748492368636,0.084153009435,0.559241059124,6.74248864861,5.97007897503
NB0379,0.390865880005,0.201324301481,0.0691449533408,0.963484836595,0.20944084322,16.841814399,16.3555949984
NB0380,0.044409443191,0.293181832035,0.0189912612162,0.514884741699,0.102722659212,10.698771478,10.5497249098
NB0381,0.741994486423,0.741227294809,0.766462817441,0.981061536427,0.352939725577,22.8723120731,23.6454963268
NB0382,0.198626277743,0.955008977429,0.684474780669,0.77235302387,0.725478156282,17.6443129808,17.8375312253
NB0383,0.893751090828,0.372456774795,0.617835649943,0.54263875711,0.423135982185,16.4729540594,16.9943941208
NB0384,0.944093948136,0.50437718573,0.610133470623,0.223684367076,0.410534244534,14.5041145967,14.5063982918
NB0385,0.342167930423,0.690110759696,0.499911360989,0.314123625894,0.51399361463,12.4676313886,13.4346697181
NB0386,0.7056092877,0.479282743229,0.0537556187169,0.0197661909163,0.568663400855,15.7591355354,16.2699795333
NB0387,0.488165887684,0.147396969023,0.428792144792,0.403189738784,0.228817863486,7.5187024166,7.47937223995
NB0388,0.25363377124,0.682562141854,0.825430592079,0.645580998627,0.667396469326,17.0854517416,17.9248975898
NB0389,0.559750535258,0.367308097048,0.598510431083,0.394695137039,0.582657592372,13.0736133883,14.2787500631
NB0390,0.131058513754,0.521237766358,0.827773594545,0.686019498492,0.309125616874,12.6842025496,13.3995559742
NB0391,0.817822393537,0.126788124291,0.43466883028,0.0207835818701,0.359116186679,5.28899581228,5.87961166379
NB0392,0.732017555705,0.124025303405,0.285660409735,0.470299403287,0.221424809725,9.54264364422,10.7444751253
NB0393,0.163362463042,0.327107687418,0.0693375430104,0.162476476988,0.388423405223,8.94718702772,9.88421505098
NB0394,0.625220147975,0.382837055669,0.656001649401,0.397504245048,0.0518962815118,11.5519958746,12.5580745739
NB0395,0.212088526751,0.351091992408,0.82878053197,0.728317181085,0.0257281634844,11.8917787626,10.7734998464
NB0396,0.152548948305,0.736104819304,0.480490714065,0.799854483886,0.604597082152,14.4841821759,13.9846699258
NB0397,0.940758448711,0.449070098678,0.264169552687,0.019837270732,0.889833088983,15.4646690349,17.2399424851
NB0398,0.284883841674,0.268695640275,0.401856465661,0.9213365952,0.970587615307,16.6406319931,14.9853100654
NB0399,0.324227921645,0.299956104395,0.340608858383,0.216089295487,0.186585126239,6.60994373304,7.02133959138
NB0400,0.113887802444,0.015454497321,0.138560723491,0.626585403598,0.394972471904,10.9087776301,12.3704683659
NB0401,0.338111009921,0.490514525,0.299287985855,0.900398435483,0.326294158626,16.4188812798,16.4911779026
NB0402,0.82323080511,0.846478999536,0.318479801242,0.831145979529,0.502349600365,19.6301835588,18.4346941202
NB0403,0.724780331363,0.546949956232,0.364492548931,0.38310918173,0.457998566235,15.9635252327,15.5050716584
NB0404,0.940747765762,0.529479910712,0.871702497408,0.617177729229,0.230238483919,20.0860478159,21.2466873003
NB0405,0.162245295185,0.179566959328,0.308144758638,0.724627683228,0.923287396559,13.5128734152,14.4591774636
NB0406,0.338053505316,0.229286877604,0.380300901091,0.399567298282,0.519825897149,9.29245303872,9.53545209218
NB0407,0.874662428038,0.941556370043,0.670470407768,0.33363840314,0.839257208357,13.377805752,13.7792190748
NB0408,0.177733234318,0.650570046418,0.872040452002,0.885538557396,0.770045352618,19.0270890128,17.8132930362
NB0409,0.776261366456,0.679868800861,0.971760781339,0.876085754146,0.651364656799,26.4308524249,26.694292095
NB0410,0.295942777834,0.0557596018584,0.101535932231,0.846293842022,0.435550400847,14.334345182,13.6719451067
NB0411,0.601964713523,0.555770454224,0.184900604858,0.38702512114,0.735282494273,18.2117839145,17.9228173141
NB0412,0.229935052232,0.662599892975,0.0754211306281,0.294233617197,0.768882293012,14.9977911426,14.0620488326
NB0413,0.614417809886,0.596484900426,0.39879508105,0.985578837324,0.9590270752,23.9889802879,25.0448173715
NB0414,0.622899223708,0.970853240965,0.144672463063,0.948418150536,0.018041102784,21.5629985559,21.6937522436
NB0415,0.321656403692,0.647471165822,0.902125891564,0.568000510281,0.743894370833,18.7194489183,18.2088094692
NB0416,0.549414866636,0.671340685031,0.216302992207,0.52534778398,0.394709339363,17.9997739598,19.311394601
NB0417,0.419161534607,0.670439759562,0.41204303583,0.891876427282,0.185307508762,17.7256000067,16.3040771796
NB0418,0.626360929634,0.405474604144,0.312059086447,0.797442295061,0.0794528236058,16.2369052788,17.0917291022
NB0419,0.0460914733824,0.937695781299,0.797703182359,0.358947667996,0.00958438185504,6.76356355035,5.95937910889
NB0420,0.883646975411,0.564941869132,0.749350617748,0.719793309419,0.443135045332,20.6570920698,21.486610664
NB0421,0.465269291987,0.90283871863,0.794729863447,0.373791882901,0.903780338803,19.6804590264,18.9698150088
NB0422,0.018525682079,0.8021878638,0.656523665861,0.551558877784,0.805979274549,10.5021832331,10.5265443596
NB0423,0.759238983269,0.164719555612,0.401552436995,0.525699820565,0.610312328569,12.3310177927,12.7239567318
NB0424,0.231991725041,0.0419761927225,0.726599063316,0.240853835589,0.521655315384,6.34964227884,4.26561008457
NB0425,0.195196966228,0.0667114654565,0.824950098001,0.873274139815,0.033441930859,11.4207825665,12.9752178194
NB0426,0.410239916298,0.757006991629,0.0435341258059,0.50769254811,0.760544541475,21.327454563,19.5218579296
NB0427,0.763483362761,0.411299559373,0.862028934888,0.230507203629,0.450477611899,15.5198964424,16.548577244
NB0428,0.32049747964,0.190718251477,0.278373417722,0.990975436325,0.415595738278,14.8786094936,14.8741073924
NB0429,0.53449519503,0.0214175616915,0.860466709526,0.156438935093,0.410398302646,6.57466477014,5.4495778769
NB0430,0.117899837271,0.662440353874,0.387843209109,0.0104455728486,0.823651622402,6.90338574856,5.13219454387
NB0431,0.729360342471,0.154839035599,0.175390743719,0.531111368553,0.544399989716,13.6144800074,13.3268350041
NB0432,0.435659705465,0.737950946279,0.66427790025,0.974524491782,0.700916297527,22.2579313084,22.6484451912
NB0433,0.237479509079,0.779036606683,0.250853460356,0.363415415609,0.889585044434,14.8139248733,14.7191328696
NB0434,0.576404223505,0.961267610743,0.179624936422,0.442449412785,0.875715751349,20.7119046755,21.2470964788
NB0435,0.661301596983,0.867772725363,0.430741345513,0.796784061102,0.05130999493,18.0523269753,18.4618475673
NB0436,0.0530186340681,0.482834754734,0.968155658802,0.0726749370563,0.814124073863,9.98412133386,9.77406270905
NB0437,0.536749678863,0.0348283383968,0.610670734472,0.0750578533284,0.366830171251,3.41664452465,3.20269750194
NB0438,0.804708602231,0.345700360561,0.769601754913,0.63095237051,0.952079454161,20.1923461884,20.2365699391
NB0439,0.991401548283,0.752286330994,0.783932023963,0.627791858168,0.508285404492,17.5950527022,17.3629659558
NB0440,0.256150948642,0.503328363839,0.0843637319016,0.152214940164,0.638810672534,12.1118224237,12.2349733192
NB0441,0.489786639673,0.695282326839,0.0766348228404,0.16259764737,0.904317768213,18.5035536413,19.910033984
NB0442,0.208043649354,0.316745009676,0.844035124135,0.311776762604,0.59635288667,10.5221883141,12.0239305004
NB0443,0.151875697895,0.264495314917,0.891382245292,0.0306596343302,0.195624504139,5.60696364869,5.18155886022
NB0444,0.57983780328,0.590659152095,0.55757112018,0.954027861926,0.726348276776,22.0387403401,25.0448374455
NB0445,0.494011075907,0.446239449262,0.563750019693,0.387476653991,0.559972869607,13.1409716238,12.8577951456
NB0446,0.988824000984,0.645595884167,0.292904605388,0.482081637232,0.660821653586,18.0525081335,17.346666377
NB0447,0.257843481343,0.281554880131,0.67409188421,0.0411061268773,0.983299614336,8.19470299846,6.29347976215
NB0448,0.139151571804,0.780976190661,0.115676505684,0.798719721845,0.0554121003591,14.5665057608,14.4461547479
NB0449,0.309403911917,0.317356987201,0.900051624407,0.169548092491,0.864535164884,12.2550680072,11.754550619
NB0450,0.396944343498,0.623959476772,0.826346088065,0.721131496831,0.077536726935,16.7483140079,16.4986767555
NB0451,0.676356264194,0.702043766302,0.393085670811,0.0982740286764,0.330619569285,12.8332087137,10.7926682899
NB0452,0.514573692339,0.745188500385,0.266418597535,0.609495335234,0.69312486899,19.9889497219,21.3893197551
NB0453,0.201346889563,0.333912190346,0.17605487944,0.300808754505,0.180711000095,8.10694290698,7.23562642689
NB0454,0.530735929904,0.741575598679,0.15584264456,0.2067058935,0.652742498584,17.1459748754,17.5965604307
NB0455,0.203999975259,0.295873468447,0.204013695112,0.78336090094,0.120750307911,12.0743836102,12.3463760297
NB0456,0.179732650305,0.537691951949,0.084012690584,0.318930147964,0.863240054719,13.9560430451,13.245675067
NB0457,0.86184989227,0.387802356334,0.617912960083,0.425688828589,0.357094183508,14.994692648,15.5025525747
NB0458,0.720879359004,0.605254757679,0.00269654688457,0.838877632609,0.827368164641,27.2723578295,27.7237743515
NB0459,0.102850503933,0.685192917789,0.566096893083,0.0618142074599,0.499009248359,5.3964789059,3.99411315026
NB0460,0.374802503268,0.99197064979,0.915946385095,0.26577006207,0.894555291232,19.790477388,21.0089053187
NB0461,0.695611186448,0.662649286662,0.967649986453,0.243731460349,0.870914923209,21.0906484327,20.0110709333
NB0462,0.365963240924,0.343847948806,0.26766417932,0.791109381724,0.188259212261,13.7830657399,13.2902626236
NB0463,0.828532114546,0.156863296631,0.550691591158,0.887759520671,0.134868394763,13.573836561,13.528686421
NB0464,0.510778677794,0.452426350486,0.0608382841181,0.815085236683,0.403199308457,20.6628690459,21.3625347948
NB0465,0.103817635617,0.991725388873,0.896942737006,0.646409951235,0.482975230827,15.2086791423,14.4103617444
NB0466,0.702779681412,0.0837743196256,0.296463715882,0.358577470168,0.826720387768,10.3869982301,10.0311844186
NB0467,0.338942265376,0.121950343052,0.515886448175,0.0702910493451,0.405038747355,4.02805531532,3.83617069423
NB0468,0.655402556341,0.7212891667,0.417151420538,0.327198585302,0.200503855701,14.3751203187,15.4742742118
NB0469,0.118692956813,0.125404975704,0.851724715525,0.571844988026,0.402363833525,10.6719204027,10.1712197164
NB0470,0.497114204673,0.194910508124,0.21890657069,0.951135990813,0.726250018245,17.720066057,18.2095048398
NB0471,0.402337470613,0.388283645184,0.849908804389,0.51761857741,0.433281747261,14.5044834557,15.1525771753
NB0472,0.923815509342,0.694486355905,0.0860072197401,0.590718750997,0.920850422952,22.9663016816,23.633749508
NB0473,0.817466633565,0.568218980815,0.0037344429668,0.348584883856,0.660083995212,21.6497326674,22.874789116
NB0474,0.55337123998,0.785804568493,0.268816130385,0.480319721202,0.699247736933,19.1595736044,18.9853447656
NB0475,0.513596430859,0.762347256177,0.472806337778,0.228935877718,0.368430503867,13.5713747468,10.8765658902
NB0476,0.558608016116,0.708862448539,0.54516327372,0.932808460785,0.68681766278,22.2737108665,21.8982048067
NB0477,0.0278410356693,0.379908451563,0.2541355826,0.649941068791,0.615129647265,11.1162716741,12.4775800849
NB0478,0.964748511382,0.089261769293,0.656606194993,0.328092819815,0.0602825286412,6.74535715273,6.24174485636
NB0479,0.0784565773017,0.26735965675,0.262537658021,0.19985118433,0.0323971093924,3.94677217696,4.05078763319
NB0480,0.634791002462,0.18058517592,0.113785047636,0.719034402873,0.879206301846,18.0936009189,18.7006426436
NB0481,0.825078559218,0.85781557346,0.295249361475,0.0935165794211,0.74746190638,13.4553172907,13.3458839656
NB0482,0.712563804084,0.737253285509,0.705371544035,0.111828049054,0.753456970237,15.6974443458,15.0475486097
NB0483,0.502881207814,0.435433044251,0.765166333171,0.829329809464,0.939891913774,20.7483219212,19.8942181085
NB0484,0.928373982672,0.684366531248,0.279158089963,0.805688811627,0.518464644554,20.7341615981,19.6663956016
NB0485,0.107569701714,0.946702408708,0.997112784836,0.255713632917,0.796163175824,14.6253642426,13.6779543084
NB0486,0.267472396479,0.501939145255,0.0928675697138,0.841977207322,0.815140344854,19.904407338,19.9639808228
NB0487,0.843532782688,0.29516285519,0.991404145078,0.290608481105,0.172082469276,15.6444205279,17.3028210986
NB0488,0.204586837365,0.278463079682,0.237942242524,0.305721558325,0.278226981451,7.60205765797,7.14422320743
NB0489,0.903469762359,0.149763218794,0.403415621653,0.880257069389,0.20525348609,14.1393276654,13.8747547525
NB0490,0.19573939745,0.0914206092084,0.418896307964,0.996657550348,0.637502845727,13.8475257467,13.6001028272
NB0491,0.196334593454,0.524610127689,0.990216640304,0.262873312381,0.033697674134,10.7831085952,11.2417461722
NB0492,0.99589385183,0.463633631992,0.600931238689,0.634588062882,0.026212500388,16.6084972471,17.6573475296
NB0493,0.996264159909,0.576833139393,0.384567789683,0.306323719877,0.653852749792,16.3250472596,14.7350819615
NB0494,0.116750841162,0.660791846543,0.378314582651,0.611491611041,0.254503054269,10.0835951989,10.5274528002
NB0495,0.0264600966086,0.41959313224,0.658027918566,0.416784625701,0.280066055442,6.41635681009,5.73414352307
NB0496,0.388241486919,0.204532217642,0.526185306922,0.156367380906,0.977823238851,8.93538078059,9.74022401041
NB0497,0.0517152194175,0.926592245195,0.0294224343931,0.384816865483,0.780213660636,13.677839448,12.224545617
NB0498,0.628932285979,0.927604482588,0.673721323003,0.401384643881,0.353510867547,16.0436954018,15.3536551347
NB0499,0.0899330558736,0.34664737524,0.610015417533,0.899804951764,0.156201049846,10.9989509422,11.3396109937
NB0500,0.818762096765,0.00864545938101,0.974456144711,0.178762420704,0.0815880379055,6.92009870814,9.06011081638
NB0501,0.175255730653,0.934007975346,0.688552822599,0.460385783305,0.166783630569,11.0676225817,10.9514646683
NB0502,0.525550770326,0.575323760365,0.637002834202,0.442484636147,0.322763942434,14.5476218535,15.6818443903
NB0503,0.0675553044818,0.454562962489,0.110859347547,0.101934810804,0.0834386477563,5.42837920182,6.05650486006
NB0504,0.351789791284,0.501966153713,0.0749400786448,0.244874128334,0.353595394741,13.0976561442,14.6543708483
NB0505,0.952185669193,0.667675720824,0.603592248678,0.624710995683,0.818091659264,19.6564904467,20.3343138446
NB0506,0.874275478614,0.808205055824,0.600089895,0.00278056722594,0.977851236514,13.0841034232,11.3522404826
NB0507,0.527193454749,0.573452770669,0.63458650312,0.999998421825,0.0468595904762,18.7293580921,19.5878745376
NB0508,0.922703105956,0.452617386399,0.742096582297,0.64080790881,0.352614205552,19.0104239402,18.9715921303
NB0509,0.809415670295,0.247231798958,0.833581728749,0.165884837048,0.0581719415633,10.0559750624,9.55074357671
NB0510,0.163655702945,0.164931096929,0.975414188063,0.94207995979,0.0325961625017,14.9511135389,14.9954921476
NB0511,0.203900567841,0.384818512516,0.602914736708,0.88404413508,0.876822677285,15.876536578,16.1080534823
NB0512,0.110044372443,0.532457229035,0.322709313696,0.308523648872,0.0664448085967,5.87650446084,8.17760992196
NB0513,0.655582039929,0.98307584751,0.644181214963,0.752207032096,0.121345857262,17.5319201743,17.3463051935
NB0514,0.467964706445,0.700726314437,0.679760361831,0.123751018145,0.0881675313509,10.8985190882,9.81369675989
