obs_id,b001,b002,b003,b004,b005,b006,b007,b008,b009,b010,b011,b012,b013,b014,b015,b016,b017,b018,b019,b020,b021,b022,b023,b024,b025,b026,b027,b028,b029,b030,b031,b032,b033,b034,b035,b036,b037,b038,b039,b040,b041,b042,b043,b044,b045,b046,b047,b048,b049,b050,b051,b052,b053,b054,b055,b056,b057,b058,b059,b060,b061,b062,b063,b064,leaf_n,water_status
HS0030,0.306524872499,0.30736311129,0.328252492736,0.325481947485,0.349823724307,0.348023933186,0.353541690489,0.374260621594,0.38065108689,0.371927166937,0.382210315074,0.376830859142,0.36133629838,0.367373503625,0.37911345435,0.356424630089,0.370534451105,0.334762320769,0.328240938705,0.313346523386,0.289147077972,0.286455454035,0.277141780112,0.27055658417,0.256857781315,0.236119935899,0.22798918733,0.223650729704,0.206583268681,0.210591428414,0.203018337141,0.21254735598,0.213388290428,0.195139365868,0.214139033755,0.204299155238,0.211368297078,0.225629435292,0.211050391459,0.233346130519,0.236304166505,0.24523034439,0.240567936778,0.257429824203,0.261327867483,0.269465392137,0.277699575555,0.288247847808,0.309767565702,0.322001046527,0.33845618731,0.337642241975,0.350112589795,0.34328511978,0.361684493314,0.371001610717,0.374924953103,0.374784077062,0.385534029478,0.390454064159,0.386430350554,0.38090862717,0.381593278298,0.372485870566,1.98178723572,-0.880226054177
HS0031,0.306715495406,0.314876569273,0.33220530196,0.329978393208,0.355578576564,0.359369114272,0.371710069651,0.361823476971,0.362749193818,0.374640767385,0.375046036574,0.390768871851,0.383541667033,0.358848472886,0.347340386413,0.371503353,0.357291153755,0.313464164954,0.322638209712,0.313847276973,0.290859175181,0.282653660076,0.265185478316,0.259327555777,0.247987277093,0.251156013495,0.219896950731,0.214463981145,0.217918216031,0.200905642296,0.216876360684,0.205620166528,0.206444745189,0.208180459256,0.219996515532,0.209594912353,0.211172055952,0.2213859928,0.211090123457,0.207936356901,0.2261696616,0.22627167265,0.220579176007,0.223456324287,0.237560799741,0.239343048909,0.250194987564,0.260671363901,0.246064903922,0.276562006011,0.268440709965,0.268075949103,0.307870117904,0.304535540819,0.344347375541,0.34149437616,0.351488728946,0.359131798581,0.353406178881,0.37472664079,0.366130458792,0.375484766001,0.371386207197,0.375485878104,1.95795200367,1.10353056209
HS0032,0.293130400746,0.314088006952,0.342957312569,0.346874500977,0.345728548742,0.367277594472,0.363626539712,0.367664429817,0.371349680578,0.377256875142,0.379469478245,0.378071793191,0.378047020719,0.373894943987,0.379761648786,0.363958502821,0.365553171222,0.36700551802,0.347031413703,0.335034186801,0.335985821394,0.318275682956,0.301690639203,0.304559694443,0.288249039434,0.2802696439,0.271449789613,0.261422976959,0.246131602551,0.246006054577,0.240985522747,0.223561749117,0.217972111714,0.236534243064,0.218381332548,0.232209003781,0.217043015416,0.211244461829,0.209309664156,0.215765718889,0.21320962441,0.206246887862,0.227530036928,0.228870324365,0.236774474529,0.238102788988,0.247549775246,0.243198639376,0.260467334288,0.259275783842,0.272271797637,0.280001382202,0.307203715308,0.293932000568,0.332645084394,0.336350564388,0.358039409653,0.356535740227,0.354102757817,0.364699911046,0.38274800367,0.389420670401,0.368820085271,0.373281636492,2.3334311235,0.969029102974
HS0033,0.309568562952,0.327867013148,0.322214812681,0.326599042148,0.332501070302,0.350751064358,0.36237588406,0.373320667744,0.358898902221,0.370769017601,0.410344039336,0.388305160823,0.38928883906,0.383815380465,0.378766621498,0.384279956275,0.369815893575,0.374771469498,0.376028628433,0.356177635636,0.361975280214,0.345195406102,0.333617470833,0.328846794309,0.31263335279,0.319229679578,0.279506200964,0.295541681369,0.289430528833,0.268391542811,0.265576622024,0.250120749708,0.243140516344,0.244844395863,0.222496444359,0.216844584873,0.223644806742,0.215893512445,0.229269758739,0.227703784175,0.224377116652,0.228484158951,0.216534111118,0.234401292062,0.228552554943,0.242139456918,0.24573664199,0.257851842935,0.260148223046,0.253753729265,0.27726594748,0.282750327021,0.316996649657,0.314435029308,0.318373641443,0.346941215818,0.365015750259,0.349701795506,0.373383069138,0.36513826273,0.37871095097,0.368676460722,0.375044653987,0.373033808675,2.61743842339,0.946860980098
HS0034,0.312171695967,0.332935040282,0.330878915087,0.336813602995,0.350098256858,0.357498548801,0.377657287068,0.364005818297,0.375264584281,0.388975552078,0.385456301538,0.393761051544,0.378836839381,0.370002768849,0.377720692161,0.359756312864,0.360640493933,0.355196465815,0.353799064115,0.33848470063,0.319359495636,0.301020053694,0.297573220965,0.282500369519,0.268408589538,0.242074502501,0.257682787276,0.249329827096,0.239051516574,0.232870426664,0.229738797362,0.228268930206,0.22782299431,0.211872408832,0.208707861874,0.232027505769,0.214648737447,0.221776844595,0.224226128832,0.24542337006,0.247392077,0.240920107716,0.229341617538,0.261452648254,0.292100448673,0.274272423942,0.304631807526,0.300210022185,0.319957097165,0.330661945189,0.345051914588,0.345057015239,0.345676256692,0.366796893962,0.360896067994,0.359076104069,0.387465015358,0.366865958542,0.395825847118,0.372317243215,0.376494199105,0.384132410288,0.377466988941,0.373895948593,2.33806877051,-1.06968586069
HS0035,0.305832710994,0.324001909965,0.328738574564,0.343270751015,0.347970000871,0.337838921403,0.355963278127,0.355731356274,0.377118853622,0.385312057361,0.388589992738,0.382753332632,0.381366144455,0.394074714902,0.367626473278,0.38177727275,0.39220920419,0.371284509764,0.390911934422,0.375932525522,0.387436056775,0.36967820938,0.371113393365,0.33269469892,0.349781337217,0.337001704901,0.327620051561,0.321924054693,0.317226343432,0.294304373108,0.278097607787,0.275833932126,0.260071924176,0.244868187593,0.231492648382,0.232926279987,0.233314218879,0.227741902464,0.235322598662,0.224640035055,0.22296767248,0.206783726783,0.210906124097,0.242092843956,0.224800306739,0.230115329912,0.230692426517,0.247339791961,0.25978506613,0.266811295275,0.274258810708,0.284294777532,0.319120342353,0.339527163009,0.315414356075,0.321245726757,0.348278854287,0.339268416259,0.361131099391,0.381260288818,0.364031013128,0.367572392357,0.382278687613,0.392717812391,2.84727549226,1.08935175522
HS0036,0.312094599031,0.326560207023,0.334186039134,0.331803061507,0.346735158293,0.347835708166,0.376424939016,0.389007567631,0.368583275867,0.371637736786,0.372615440665,0.376441805221,0.378340587205,0.374998136177,0.363539292908,0.372144177289,0.369899987579,0.368025694104,0.359723377547,0.326700514171,0.333510982211,0.306674187229,0.293306029778,0.288978111145,0.282423201696,0.265823962234,0.250100627932,0.241969797256,0.245437561977,0.219713378502,0.227094559448,0.220448961265,0.222333404533,0.21292946758,0.221212300074,0.211911253831,0.22118072952,0.230981345728,0.209636483998,0.221552503568,0.234221721859,0.253265659175,0.230614590781,0.259297622195,0.271713138969,0.28113925232,0.294796449101,0.316427531435,0.327330676954,0.330693693386,0.338802379991,0.356610553172,0.361418830978,0.356686977961,0.359569406558,0.369565671534,0.388154525679,0.370437647086,0.372765351207,0.380447815319,0.385801796284,0.387689524859,0.387539230586,0.385433618456,2.47008353108,-1.18064459535
HS0037,0.306067852535,0.311980836957,0.331480220547,0.341761227273,0.342354938262,0.358152850915,0.365090144773,0.385616546039,0.365005787444,0.363211700219,0.368729054631,0.379658212998,0.371799414052,0.364787587324,0.372833568847,0.375532719713,0.377014374571,0.355239345983,0.325942383463,0.324864517953,0.335102736699,0.319232239142,0.301626282269,0.287853492321,0.273922718473,0.253322914142,0.258146473386,0.239164021513,0.23213813502,0.234464024408,0.224476851452,0.21645891063,0.212109606207,0.233306247766,0.205819756639,0.206238235198,0.228238482712,0.22986506232,0.230905497274,0.221571063223,0.229304038231,0.231062990397,0.250960501491,0.265251275334,0.26503534371,0.289969739219,0.292681552919,0.301244698204,0.324244918124,0.315362911621,0.331852334808,0.345897533797,0.345538323086,0.347527297948,0.349129935987,0.370480735942,0.377658785044,0.361200805878,0.360256062339,0.39205879776,0.393452221906,0.371827084767,0.390874382063,0.375962228462,2.28073534712,-0.866332397043
HS0038,0.30753828994,0.333045684296,0.336427017132,0.340974244734,0.343864384224,0.361385044285,0.352165004457,0.376892925035,0.369373920717,0.367343505945,0.369779604503,0.369507445359,0.3802286584,0.381350925313,0.351355529712,0.358835976825,0.34621572652,0.346010292796,0.321856016711,0.300104941712,0.286422621033,0.275478166374,0.232077302907,0.219729426409,0.239872912234,0.217908370449,0.190416372501,0.196167703459,0.194503360599,0.193562690415,0.194682523815,0.194864449702,0.190724057983,0.178412101061,0.202076408249,0.217377601443,0.200276013606,0.219357965767,0.223847609188,0.214029443369,0.214101256463,0.230867488285,0.230864536504,0.251437135319,0.246435732196,0.251376053072,0.276184200093,0.28034235438,0.288039880625,0.295728445554,0.306677516563,0.324875470475,0.320901447587,0.325959803166,0.345691879295,0.339762789202,0.354425191,0.373197894988,0.365343544136,0.375459390389,0.37858789379,0.391929356008,0.383072329379,0.375087840959,1.84215470229,0.0121444046253
HS0039,0.303749217435,0.315592092928,0.329876595608,0.338452688763,0.339152629751,0.357928383923,0.368550809373,0.360505014884,0.372363639261,0.378640747234,0.385676742789,0.37559479374,0.382775413286,0.382235898787,0.383123968791,0.37232084299,0.384395124918,0.381689669168,0.374894202578,0.382566720546,0.366700425453,0.367709324042,0.359907807255,0.357177916169,0.341216170638,0.341831215439,0.329487041195,0.298255072161,0.297995431091,0.281019350997,0.282183244106,0.267043144119,0.230660849349,0.25238079835,0.225717108379,0.224838239592,0.248304220567,0.229352241228,0.222913920371,0.217137408116,0.220682243204,0.225951053652,0.232010088854,0.234526325627,0.25272012097,0.24762478625,0.268528847529,0.27703053118,0.280042201162,0.301122624804,0.298863340107,0.316269098019,0.310415925997,0.327289790145,0.338646756109,0.358935102879,0.354933006536,0.371659492864,0.374659100712,0.386714316099,0.380036659885,0.367969150241,0.378603235609,0.384134283736,2.87073314991,0.0442087235247
HS0040,0.320206529633,0.314411470341,0.329614128299,0.345393524372,0.35936456866,0.353643827215,0.368082721909,0.365311982598,0.362830186741,0.367057624402,0.385165550927,0.374231515524,0.385413357011,0.381432298982,0.383875466575,0.385384407861,0.366136114285,0.364586540931,0.380667225797,0.365815268549,0.377488549935,0.378471646009,0.36175255965,0.357081969781,0.350199874099,0.331255554596,0.332461287731,0.325288063744,0.302737663648,0.299383968667,0.278308530958,0.274694578043,0.263303276436,0.233829143756,0.229502233556,0.236671564988,0.225751900174,0.222858991216,0.241251833754,0.218904698022,0.236142977215,0.238164571116,0.240204389329,0.252764987321,0.245969359509,0.279111543381,0.270757575475,0.289197302165,0.285922652871,0.294287456708,0.314859394987,0.319444508882,0.319528490939,0.328013738958,0.350820264229,0.341154254114,0.366714985285,0.369421585039,0.375370760618,0.387307843223,0.377938751989,0.372748370774,0.375747291023,0.37167575191,3.05721084041,-0.124352404688
HS0041,0.315130456966,0.320011971419,0.327658197197,0.338715593735,0.346017510476,0.348434964684,0.357457153953,0.362513027375,0.365817509868,0.376753518587,0.362788053387,0.371901444482,0.386252252484,0.368203280883,0.377168389708,0.366726143381,0.360567953072,0.367336199373,0.366233889115,0.346111150551,0.338742145546,0.335941542584,0.306425049874,0.309961366926,0.280296597669,0.294892029625,0.266407914925,0.271338499453,0.257244966906,0.244960606022,0.255178346563,0.24208670724,0.217387856823,0.228411768897,0.20905696994,0.217090276163,0.204962839979,0.218926760713,0.212305114118,0.221925044715,0.218157310094,0.205928008465,0.212528345894,0.223165731991,0.219386683304,0.220290468359,0.234473920531,0.236393897065,0.237832294747,0.257440159925,0.262386179572,0.266749708581,0.272399165802,0.289096689614,0.31149071964,0.325475337262,0.328860784667,0.356999081171,0.365368436016,0.369179930679,0.367929395777,0.37029381001,0.38030086015,0.370331139671,2.4185647103,1.76898193181
HS0042,0.308530397473,0.32860588138,0.337250441877,0.341458775976,0.360460485041,0.334233781892,0.350477604184,0.36651433427,0.387846696976,0.370167858537,0.387475701746,0.384686097393,0.384472732799,0.388154407785,0.382903193445,0.363600570122,0.36697967415,0.385924015474,0.36316073185,0.357169322614,0.341957058994,0.361965554542,0.334964338848,0.34046300496,0.313271428531,0.304057998334,0.299620194616,0.295586709651,0.281797804155,0.273955879177,0.257998154302,0.234938870664,0.256681378125,0.2329496376,0.23441414815,0.20578097231,0.239540337366,0.216942864401,0.242276070187,0.212597197811,0.243139309915,0.22581887017,0.247904762836,0.24284998574,0.26743305213,0.284030739806,0.292237054624,0.30974095283,0.313670888628,0.305915733599,0.322861652265,0.341914608649,0.326418442433,0.349693265157,0.354571766705,0.369212093034,0.360356399624,0.37943368158,0.377359764152,0.381149251275,0.38225668435,0.382560783195,0.38308033753,0.385947165374,2.66450651132,-0.671688376435
HS0043,0.319642304914,0.323754948123,0.315753556148,0.336947600809,0.35336645148,0.351408310784,0.367369647247,0.355652086556,0.378789604123,0.378356689873,0.382678693196,0.387933298349,0.380440391884,0.388427027914,0.389555251891,0.383531206788,0.383329109952,0.385260063758,0.398178764967,0.399243763036,0.377918328905,0.387669449736,0.385522250223,0.389228299634,0.382934991824,0.366591191813,0.369930159198,0.360670886671,0.342094691073,0.332795314152,0.313826135823,0.287457549436,0.270272848683,0.273098326399,0.272005415015,0.244240830839,0.237885312093,0.224308345762,0.228786710898,0.2334009781,0.232456386275,0.232068170514,0.249437390967,0.238545114124,0.252216863887,0.256088678186,0.274754235549,0.288096799886,0.278741137224,0.299023747891,0.322113803011,0.325357885204,0.340299355447,0.335800453945,0.341218917212,0.354709431012,0.351976034666,0.379462543691,0.37673361934,0.380700931609,0.385607028642,0.369678331137,0.399705155331,0.383409429589,3.38492334602,-0.238748460933
HS0044,0.319290699995,0.316840354755,0.335886858196,0.330226252171,0.346737095332,0.346755271951,0.363037116768,0.3640265558,0.362682044797,0.372356355591,0.39033749459,0.375501494507,0.382048951568,0.371736567617,0.370225066394,0.363988824384,0.354218936079,0.34411994182,0.3222869906,0.307949558744,0.312526688243,0.28390397699,0.278248107622,0.259066651453,0.260363421217,0.241833539738,0.245577390246,0.207219865544,0.220712568537,0.22379140733,0.208631378617,0.199815013494,0.207807120199,0.20565861716,0.198989893921,0.210598955472,0.218672789881,0.213809857382,0.223023242136,0.20553711363,0.229665786747,0.210633595472,0.216988776357,0.229864165208,0.232060007366,0.239448702193,0.241491587573,0.242500277027,0.26360163641,0.255385738316,0.284203888851,0.286365454812,0.298813692125,0.314536854447,0.324737894447,0.340141233243,0.351912612298,0.361718773073,0.3648298684,0.373255438162,0.368829625777,0.382156176891,0.370655399948,0.370472575458,2.10059733607,1.19452841865
HS0045,0.319120201603,0.316520018892,0.320718382775,0.338787865059,0.341640276028,0.354048231492,0.367602556937,0.365328628852,0.366722948051,0.390212898935,0.390716900667,0.386966216359,0.374381066589,0.362690308474,0.369076253435,0.36059574737,0.348481421349,0.348212063715,0.326381727671,0.320152512616,0.2964911535,0.292524726195,0.288414150138,0.277666647993,0.255653059277,0.222016708439,0.23611769511,0.227624102785,0.227865499571,0.223137851811,0.205930635823,0.203079952502,0.204330857971,0.208389847014,0.205498742567,0.191536776225,0.215279467618,0.208784848948,0.221958126617,0.214161838472,0.21398761368,0.224093387551,0.233107498748,0.248539147166,0.245870765245,0.240297991626,0.255218892841,0.259191794037,0.274856550236,0.291267845243,0.287434743867,0.29463386938,0.303152121296,0.327023321088,0.329354082261,0.342690615902,0.358950558994,0.342966429276,0.366175106889,0.358244638941,0.373154766696,0.378946662894,0.376783504253,0.369910284007,2.03829056378,0.606496245484
HS0046,0.307442087817,0.316677828361,0.337542228767,0.331437464969,0.351790532859,0.377050747208,0.37403985889,0.372838302706,0.374076796051,0.36989749406,0.389352057923,0.391914871693,0.37996011305,0.393089474367,0.389344746551,0.38732656658,0.400003273318,0.391383772047,0.390258684012,0.379960469675,0.379467348139,0.366706058862,0.378544175277,0.373336679286,0.346408036914,0.352509772838,0.33369142768,0.339037542687,0.312338464522,0.305940001794,0.292082699926,0.281183044683,0.25866621433,0.257919998753,0.252842998116,0.240585003826,0.229832164894,0.223833845374,0.225623961541,0.241959571256,0.232376508392,0.235480629538,0.223842942393,0.237520520453,0.268146099544,0.264908369251,0.262113283693,0.291888088678,0.289940875215,0.298304159038,0.324533786824,0.325031472666,0.327620763996,0.347792457733,0.365660879792,0.36432283584,0.353984370429,0.361578133833,0.385757401717,0.367257993962,0.373364255754,0.367052349124,0.39019636598,0.391777419577,3.1981593293,-0.177421448772
HS0047,0.298030569201,0.323858634455,0.330441965708,0.337636024341,0.33593993726,0.350944315005,0.35900839835,0.37223817396,0.394745004561,0.390371438313,0.389263664756,0.383153381259,0.381799844386,0.369005724008,0.382863967453,0.3785089857,0.36479275968,0.35671599787,0.370498436745,0.352548818556,0.351950514786,0.33134394261,0.321878317821,0.310704521083,0.314126688783,0.287306749018,0.295322031538,0.268567864998,0.2726310726,0.257066248216,0.258630626494,0.224643739754,0.241600428962,0.238058941433,0.230037321023,0.227649533033,0.225258178402,0.226340205054,0.216057516802,0.211622373543,0.216633152524,0.230811889464,0.243283191881,0.24814436944,0.258849941076,0.269094745835,0.264650205881,0.298732382281,0.301721587454,0.312455906954,0.328933910435,0.320245278265,0.334421664373,0.348550945045,0.356688962267,0.356609480103,0.372591251084,0.384076422835,0.374371170924,0.384583209126,0.383392903617,0.383903654257,0.382422154198,0.39422156397,2.61657444665,-0.287984691062
HS0048,0.309887528763,0.324337187449,0.335517274852,0.324935137296,0.341314587884,0.345953533227,0.365301763242,0.367520347426,0.363728080636,0.369761912986,0.360022467585,0.376993929492,0.371914902086,0.367460487748,0.376407828656,0.361360333697,0.354324907357,0.356814775735,0.325107220216,0.311270340378,0.30617951683,0.29550272006,0.273800653731,0.268058244246,0.259952476232,0.233636851174,0.237570167624,0.227713542362,0.232216066452,0.222475232218,0.204886534389,0.218714456099,0.208566665904,0.203964384235,0.210294314463,0.210270634505,0.190368975501,0.21663628334,0.217572543225,0.224984350252,0.223145860655,0.225769643335,0.226093688547,0.246507944711,0.252900792929,0.269752307006,0.268490656328,0.261449468677,0.279001354512,0.291793102322,0.303352725233,0.311035546803,0.305158352777,0.344536367544,0.338825072259,0.348753305584,0.342217051925,0.363214468698,0.361520160964,0.37437372542,0.38266671242,0.362170829786,0.387382911472,0.381651280729,2.0930500765,0.128611581906
HS0049,0.324113137937,0.322635300232,0.331334523711,0.335907145201,0.34391931732,0.358803554739,0.347850393861,0.358546027644,0.378604598192,0.379388997693,0.368571313376,0.379014126817,0.377276034923,0.387218085218,0.385958251055,0.381762612844,0.360089215176,0.363282823794,0.355926950265,0.327473160671,0.334130340315,0.309690204663,0.30919818373,0.301845013052,0.292248884027,0.292552544555,0.272564077106,0.263758248597,0.243382226901,0.244261680547,0.239584651242,0.230902843784,0.228550269284,0.229942374285,0.205982638005,0.217072808914,0.210967673878,0.220168734988,0.213873802636,0.212061277181,0.218969179141,0.22431566052,0.237391318308,0.238075076709,0.243224803985,0.218850432938,0.258015265642,0.24827812509,0.269265135294,0.293036104213,0.279618057358,0.298825070458,0.331932520437,0.330202398129,0.338186356996,0.343815089415,0.361947486814,0.37346645646,0.376240720813,0.375429164635,0.368483617586,0.377925684413,0.385169388927,0.37949150324,2.47282723974,0.585485041762
HS0050,0.2903124284,0.325471723733,0.327467411895,0.33657670843,0.344112306737,0.349088287882,0.373076136254,0.354468949539,0.381264581193,0.366704188365,0.376238223642,0.365472930853,0.374976794766,0.381884290354,0.371638505693,0.361778037275,0.339668649794,0.339879535715,0.318838191392,0.318285475429,0.3041618418,0.284206987905,0.268168900157,0.263062448597,0.26347778629,0.239739246787,0.241599257578,0.21025659785,0.227082653356,0.220886285031,0.216821470965,0.191265804964,0.213901965671,0.198884028025,0.201783948601,0.21625788777,0.20626577856,0.212599660321,0.213607349571,0.228159769087,0.235928826098,0.232854984321,0.244723576043,0.26244339898,0.262824662313,0.267322989546,0.28823578626,0.289942760367,0.305677232975,0.324605042222,0.330251846668,0.341316549441,0.342607715475,0.349568355836,0.352339339352,0.357882900433,0.363828120773,0.363672974552,0.367098899469,0.366875493078,0.391184308671,0.375538734717,0.377593528364,0.376463573651,2.1105556004,-0.697628135987
HS0051,0.303272913021,0.310636070045,0.321187553116,0.357204289851,0.348586663809,0.357401041931,0.37271309791,0.369204580529,0.366942184423,0.364897619357,0.371697475623,0.381379796497,0.364531949796,0.375428415373,0.355072101217,0.352257429393,0.364965655036,0.334979770489,0.325870395606,0.307722761795,0.289133126663,0.254795692227,0.256929447144,0.249093094681,0.224401589124,0.229523971595,0.215041760341,0.200568775089,0.192750512451,0.187468123357,0.196652849236,0.200371179006,0.196055788937,0.213389188061,0.204731768948,0.218336216966,0.208583737104,0.217237370599,0.223804490962,0.232983701221,0.223439403141,0.236522285288,0.253251964851,0.255205521426,0.269939784217,0.266171429246,0.293875614798,0.292065532746,0.314070172877,0.333585598655,0.33057702843,0.3490318577,0.350459658381,0.354055197625,0.351319181,0.362845109298,0.375779374719,0.379453864557,0.373333310625,0.376979016754,0.385389065543,0.358181522536,0.378494330333,0.372552334954,1.97819906243,-0.908258427576
HS0052,0.305900467388,0.314189575044,0.335219519325,0.323123518651,0.349286119191,0.357216519328,0.372358854736,0.363016376168,0.370133451901,0.386365491487,0.3950305785,0.386275344704,0.395392876304,0.375986200489,0.367867607469,0.388027187165,0.39382476529,0.376247229372,0.377546242809,0.375978122726,0.379021830133,0.38506108246,0.373250210049,0.378246443518,0.375143906467,0.338569290293,0.352683173376,0.333287903706,0.323469931209,0.298164523247,0.285392244251,0.271944840246,0.273661643844,0.250368931626,0.251580674495,0.239446478619,0.22699161486,0.230060705865,0.219398539132,0.218362360372,0.220273346004,0.230459122615,0.221241188111,0.241113145011,0.237442845875,0.210922070568,0.231768192405,0.247262386506,0.245716476613,0.258150710722,0.264768493881,0.283312367441,0.296268839818,0.298195625293,0.307810144402,0.323536350065,0.344331422031,0.358598652935,0.372485126694,0.349927662792,0.378957981158,0.38035288895,0.374087511842,0.382936672185,3.06264337842,1.55736904431
HS0053,0.303573676639,0.305098891652,0.321805293614,0.345236146565,0.33955686977,0.362316011428,0.350453048482,0.37176620856,0.373930414309,0.381837591149,0.388608854617,0.382114176334,0.390501174328,0.390386381784,0.377558738014,0.380048876225,0.375407413339,0.364644671476,0.356642280011,0.355109069037,0.344305980946,0.333927369615,0.320211590741,0.322653456911,0.321534555852,0.288193645228,0.273298915054,0.276517788971,0.264594101344,0.273421717757,0.246278751344,0.240258982962,0.237947614098,0.241308786825,0.221740345267,0.22351211401,0.218831220245,0.220016579835,0.226675592968,0.221321495201,0.241723943999,0.240400380239,0.247779075379,0.271509316125,0.273420804833,0.287775026155,0.28936212277,0.301872684567,0.298292267866,0.321720356512,0.340624658987,0.351658586101,0.340804006648,0.355162301139,0.360668980883,0.372046292502,0.360381598312,0.360423785801,0.378836686841,0.38590683629,0.3769189741,0.360725599754,0.376366399165,0.384896901881,2.50489966707,-0.986994693165
HS0054,0.308364566223,0.326539229315,0.318262581669,0.329613225641,0.357895512684,0.34336993303,0.363353080873,0.364998791819,0.378495053313,0.381327810685,0.371049127735,0.371532643928,0.374509692805,0.387730690081,0.379282437964,0.377239279057,0.36795648291,0.351378980573,0.362429703613,0.340182176966,0.334446669279,0.318421711433,0.306856390813,0.300153759419,0.30128005949,0.285198970153,0.282763755805,0.270791954786,0.26507850056,0.244542533041,0.234182737559,0.23412791166,0.253162511832,0.228321327325,0.233515142707,0.212319493489,0.21932610491,0.214701603053,0.227209831545,0.229502499752,0.225623967484,0.212305259362,0.219747542923,0.225496284839,0.232605860627,0.238904359472,0.251519032199,0.243060079153,0.27575279227,0.271008855263,0.274540274237,0.278788727164,0.295968197354,0.313088400008,0.331512961014,0.335920787217,0.338554222435,0.363143546381,0.368164316932,0.365996606233,0.363483664959,0.40450988681,0.383149023208,0.379256306333,2.40638608821,1.0409610298
HS0055,0.303918336282,0.327776342253,0.339256124491,0.347551876214,0.348299810242,0.357038225508,0.35159828321,0.367027533349,0.368186852147,0.382312374719,0.393822919908,0.389959238985,0.374782087676,0.386252894097,0.383130056285,0.380353680003,0.37522548007,0.362925989302,0.37541358176,0.378377076905,0.362819121847,0.359143534745,0.349511450151,0.344456371875,0.350580155222,0.328494977801,0.335782109432,0.301146145166,0.301408817596,0.279055916267,0.278157856127,0.251864376161,0.245130959674,0.235121089481,0.240387864946,0.22890169646,0.228773536091,0.217257350874,0.234202754172,0.225899664123,0.219489240944,0.238940295759,0.255466162945,0.24511610401,0.259884344558,0.260188950784,0.278354716538,0.290257983913,0.291855250276,0.298747453479,0.316064466912,0.328642026091,0.330637619127,0.324407409862,0.347695985608,0.363556002873,0.356802027748,0.370955918673,0.381242935166,0.365875762466,0.370174830596,0.377780489506,0.381457941032,0.382703151876,2.76955729893,-0.426472966423
HS0056,0.304656841648,0.313390664108,0.323380629642,0.333347188748,0.343512041234,0.352463234403,0.35550593448,0.358577161611,0.364482314799,0.372407346049,0.375549548368,0.391308504651,0.366092334324,0.387236670057,0.360545644223,0.379505774812,0.358990013343,0.346243797516,0.338013872805,0.327583107758,0.330037116794,0.30974108756,0.312646142359,0.295881011554,0.288540740128,0.283191322918,0.275826246043,0.263885738854,0.243749885478,0.232531317953,0.224333731418,0.230593741764,0.219632289758,0.217548710709,0.224046586725,0.203737351806,0.230077499601,0.213187368266,0.221480696475,0.213201870816,0.231145303893,0.231027338108,0.2272473353,0.234310890807,0.245772716247,0.236505486418,0.252964991936,0.267640028983,0.267015207585,0.278092585986,0.284296390654,0.306199690401,0.318936147815,0.33125410074,0.329941723471,0.362603275534,0.354126307779,0.360772624754,0.369960592328,0.377314522405,0.374795367551,0.382681765057,0.380368812069,0.382615508767,2.25905561608,0.515901561674
HS0057,0.316706468553,0.326154679666,0.33760117646,0.340184779977,0.338546270726,0.359566925411,0.373286061115,0.344830573414,0.362500538784,0.361388180854,0.373573246354,0.373317585453,0.36682852341,0.376736845233,0.375612322629,0.363299500173,0.357637569158,0.360276539742,0.349480359863,0.326932212334,0.304836792328,0.310501347876,0.286942367129,0.29780790001,0.277429456884,0.265528596658,0.256773690705,0.248356925848,0.235774184836,0.228951220702,0.223635446068,0.21583538107,0.218559145013,0.223378602035,0.21897011708,0.217288365523,0.21964625812,0.215779853877,0.223006083777,0.221932241258,0.228049658129,0.236534812038,0.235586688993,0.256195240311,0.266686620628,0.273622535499,0.291619462099,0.29118685665,0.31205457228,0.309163063574,0.330945238817,0.34382323278,0.332912366999,0.361846435605,0.352783816755,0.355532990203,0.355819805348,0.371895879456,0.374937694456,0.385605469116,0.379706493937,0.385542807388,0.374052038336,0.381336551232,2.27852814411,-0.725362359989
HS0058,0.302463767893,0.324250625901,0.346258286708,0.352742192983,0.359151780952,0.343757948005,0.355590856391,0.367728103427,0.376612527852,0.379781557804,0.375135969448,0.369997709491,0.364888792894,0.361012197409,0.373200503605,0.352073719411,0.365988648265,0.353512882576,0.343437753277,0.33902153309,0.332666036365,0.312793733502,0.304829470723,0.300341203164,0.279232290278,0.282262783758,0.27795264606,0.266693059804,0.249230644394,0.226221804703,0.235089720209,0.23048998698,0.23986249619,0.234127089943,0.21882089383,0.220435584497,0.217274144391,0.218709684026,0.212549714795,0.245579207932,0.238288197104,0.229599364757,0.247144206453,0.273377431766,0.286430331096,0.291667066276,0.302082009734,0.304084708383,0.332104128911,0.348388402134,0.350364132432,0.363165285151,0.366127249774,0.383142271507,0.349754284901,0.381079321976,0.357141800252,0.388438477479,0.376782691999,0.372620983316,0.37906421649,0.375500241144,0.383385749266,0.368709604371,2.31923674335,-1.47182793504
