obs_id,partition,x,true_mean,true_sigma,y
CH00727,calibration,2.28945192505,3.76716967745,1.28025336627,4.25212759294
CH00728,calibration,2.4514831097,3.67071831579,1.35316739937,2.92110573505
CH00729,calibration,-1.86360466964,0.0369144904041,1.08862210134,0.154961843795
CH00730,calibration,-0.409472088689,1.20584126171,0.43426243991,1.14848925657
CH00731,calibration,1.40513620915,3.9510361029,0.882311294119,3.77735579925
CH00732,calibration,-0.421481085728,1.18404577221,0.439666488578,1.60211903035
CH00733,calibration,2.28413235284,3.77026316164,1.27785955878,3.31868868587
CH00734,calibration,0.616745937551,3.15031009817,0.527535671898,2.70815579364
CH00735,calibration,-0.56809235648,0.929141063483,0.505641560416,1.12194487245
CH00736,calibration,0.664399580606,3.22534373327,0.548979811273,2.73018638755
CH00737,calibration,1.26137991163,3.88058655079,0.817620960233,3.43827297811
CH00738,calibration,-2.22438398053,0.195630465395,1.25097279124,-0.144070629402
CH00739,calibration,2.0487515082,3.89432182571,1.17193817869,4.58433009192
CH00740,calibration,0.417223717656,2.80824176082,0.437750672945,3.14434956814
CH00741,calibration,2.36093690135,3.72496734509,1.31242160561,2.25894923645
CH00742,calibration,-1.37719093816,0.0599712016787,0.869735922172,0.919871393636
CH00743,calibration,-2.3336530903,0.258808120468,1.30014389063,2.36032006479
CH00744,calibration,-1.09326040415,0.245880654503,0.741967181866,-0.741484564842
CH00745,calibration,0.442101547589,2.85308096089,0.448945696415,2.55441953737
CH00746,calibration,-0.409501805761,1.20578717328,0.434275812593,1.53689347972
CH00747,calibration,-1.43935403715,0.0372232942848,0.897709316719,-0.93357122876
CH00748,calibration,-1.70895907452,0.00815983005966,1.01903158353,1.07632482836
CH00749,calibration,-1.6304126121,0.00552877642755,0.983685675446,-0.268712379522
CH00750,calibration,-0.633785401494,0.82253501222,0.535203430672,0.8604662975
CH00751,calibration,-1.04245283926,0.293436436189,0.719103777667,0.881226921164
CH00752,calibration,1.49524117567,3.97790085986,0.92285852905,4.62493744335
CH00753,calibration,-1.62664600023,0.00562151682363,0.981990700105,0.727463694992
CH00754,calibration,0.458544116501,2.88240634365,0.456344852425,3.00628285686
CH00755,calibration,-1.9247902361,0.0559605663575,1.11615560625,2.03687302624
CH00756,calibration,1.30219495493,3.9040967421,0.835987729716,1.51685522442
CH00757,calibration,2.13403048648,3.8529676578,1.21031371892,4.04060758382
CH00758,calibration,0.553551359704,3.04658245905,0.499098111867,2.82141478945
CH00759,calibration,2.03495287697,3.90051375647,1.16572879464,4.02449145526
CH00760,calibration,-0.921231628585,0.423970708762,0.664554232863,0.550652365922
CH00761,calibration,0.156556637149,2.31171112664,0.320450486717,2.18742470945
CH00762,calibration,1.51483331007,3.98203245575,0.931674989534,3.92069111174
CH00763,calibration,-0.933970030543,0.409144153294,0.670286513744,0.837774117895
CH00764,calibration,-0.328806822962,1.35528466546,0.397963070333,1.87000149369
CH00765,calibration,-1.23162824742,0.138319854764,0.804232711339,-0.313031567318
CH00766,calibration,1.5320494782,3.98516929715,0.939422265188,5.28050969324
CH00767,calibration,-2.142030547,0.151157746212,1.21391374615,1.73410106449
CH00768,calibration,1.33094237225,3.91897779226,0.848924067514,3.22841516006
CH00769,calibration,-0.0220107028301,1.95598249882,0.259904816274,2.1818103431
CH00770,calibration,1.09326863843,3.75412670443,0.741970887292,3.78148886711
CH00771,calibration,0.427836991414,2.82743857928,0.442526646136,3.43026451407
CH00772,calibration,1.97748168844,3.92459850034,1.1398667598,6.26450285898
CH00773,calibration,1.62749374767,3.99440114325,0.982372186453,4.82877418196
CH00774,calibration,1.22238881398,3.85550456232,0.80007496629,3.53377610663
CH00775,calibration,-0.242211867645,1.52075366649,0.35899534044,0.941950230728
CH00776,calibration,1.74440039412,3.98790033617,1.03498017735,3.97170227739
CH00777,calibration,-0.413569944737,1.19838987219,0.436106475132,2.17336082046
CH00778,calibration,0.956308525634,3.6162348199,0.680338836535,4.14646162937
CH00779,calibration,0.919977557805,3.57455581216,0.663989901012,3.49232973409
CH00780,calibration,-0.506156490106,1.03415209508,0.477770420548,0.292345037671
CH00781,calibration,-0.387522474584,1.24599558587,0.424385113563,0.876552839498
CH00782,calibration,-2.34611598092,0.266205152763,1.30575219141,0.77724711922
CH00783,calibration,0.204510741698,2.40590049486,0.342029833764,2.26463246213
CH00784,calibration,0.152975427223,2.30464262173,0.31883894225,2.31156259767
CH00785,calibration,0.887997068624,3.53614885035,0.649598680881,3.39853387083
CH00786,calibration,1.22438519903,3.85685114964,0.800973339565,3.24977674571
CH00787,calibration,1.28579637896,3.8949875854,0.828608370532,4.82883001191
CH00788,calibration,-1.38968624194,0.0548908908151,0.875358808874,0.045745696699
CH00789,calibration,1.21330109502,3.84928967345,0.795985492761,3.20652356465
CH00790,calibration,-1.03924767449,0.296579959849,0.71766145352,0.32573322247
CH00791,calibration,-1.59928842594,0.00691455246907,0.969679791672,-0.214593288264
CH00792,calibration,1.38355229991,3.94264730631,0.87259853496,4.53737227788
CH00793,calibration,1.32884980968,3.91794120887,0.847982414358,3.30820458951
CH00794,calibration,-1.24177084748,0.131706633726,0.808796881368,1.0386180558
CH00795,calibration,0.864234363974,3.50658589057,0.638905463788,2.46868203015
CH00796,calibration,-0.0982636134222,1.80381991155,0.29421862604,1.68153687069
CH00797,calibration,-0.843932561159,0.519353397169,0.629769652522,1.45291272941
CH00798,calibration,0.340339733552,2.66638509687,0.403152880099,2.69248614489
CH00799,calibration,0.989667273687,3.65264526755,0.695350273159,3.19753210211
CH00800,calibration,-1.4845570767,0.0246063506952,0.918050684515,0.162907029257
CH00801,calibration,-0.209333882296,1.58467872226,0.344200247033,1.45728993857
CH00802,calibration,-2.47567576113,0.343737369621,1.36405409251,-1.42959530004
CH00803,calibration,-0.68621670122,0.741267991986,0.558797515549,1.16657850003
CH00804,calibration,1.21498862017,3.85045428604,0.796744879076,3.39643693285
CH00805,calibration,1.55254375553,3.98830776252,0.948644689989,3.39530229251
CH00806,calibration,-1.50787630629,0.0193658554474,0.928544337829,0.682273502453
CH00807,calibration,1.10317511896,3.76289794792,0.746428803534,4.21643604722
CH00808,calibration,-1.94488328476,0.0630580078145,1.12519747814,-0.191334798044
CH00809,calibration,-1.63493849535,0.00544439343664,0.985722322905,-0.279322441566
CH00810,calibration,0.987566534597,3.65040536291,0.694404940569,4.05643183699
CH00811,calibration,-0.439827232166,1.15099502749,0.447922254475,1.08852352581
CH00812,calibration,0.0424291668372,2.08483036923,0.269093125077,1.94091077544
CH00813,calibration,-2.37774791181,0.28507758134,1.31998656031,1.15159498682
CH00814,calibration,-1.65882627823,0.00548401086745,0.996471825205,-1.38924989322
CH00815,calibration,-0.377250082254,1.26492401097,0.419762537014,1.55874099902
CH00816,calibration,-0.790967093645,0.589922561824,0.60593519214,-0.748212583079
CH00817,calibration,2.21857391546,3.80761384186,1.24835826196,5.48885358871
CH00818,calibration,-1.88060132223,0.0418037906415,1.096270595,-1.16146175043
CH00819,calibration,0.295364366628,2.58136280086,0.382913964983,2.45325693398
CH00820,calibration,1.81154123782,3.9760272261,1.06519355702,3.82940859283
CH00821,calibration,-1.5744751272,0.00904225047395,0.95851380724,-0.281899929137
CH00822,calibration,0.164054192564,2.32649531564,0.323824386654,2.445877294
CH00823,calibration,-0.139462201992,1.72206719157,0.312757990896,1.98643953249
CH00824,calibration,0.736937707681,3.33391022542,0.581621968457,2.90633770005
CH00825,calibration,-1.39715512234,0.0519767847857,0.878719805051,0.757223242225
CH00826,calibration,1.70908427641,3.99182918894,1.01908792439,4.2862478546
CH00827,calibration,-1.78279054967,0.0182015741765,1.05225574735,0.928525261624
CH00828,calibration,0.610374424364,3.1400651803,0.524668490964,2.52620534379
CH00829,calibration,-1.73660753247,0.0110916022031,1.03147338961,-0.207981319284
CH00830,calibration,1.42129296109,3.95681682536,0.88958183249,1.62128627608
CH00831,calibration,1.47232424237,3.9723011752,0.912545909067,3.14199642651
CH00832,calibration,-0.874053053829,0.481093744568,0.643323874223,1.01991520842
CH00833,calibration,1.22566796941,3.85771284105,0.801550586233,4.72802380291
CH00834,calibration,-0.368907946966,1.28035754646,0.416008576134,1.46745066695
CH00835,calibration,2.26196329574,3.78306316112,1.26788348308,3.88703441241
CH00836,calibration,-2.34544623868,0.265806995682,1.30545080741,4.24381551164
CH00837,calibration,-1.46252763083,0.0303470775589,0.908137433873,0.811455327663
CH00838,calibration,1.09087213181,3.75198017856,0.740892459315,2.03238205754
CH00839,calibration,-1.8529392289,0.0340101017634,1.08382265301,0.925713922701
CH00840,calibration,-0.0583388521689,1.88339497778,0.276252483476,1.68518476285
CH00841,calibration,-2.33962241363,0.26234779552,1.30283008613,-1.52997619085
CH00842,calibration,1.72562331267,3.99019436333,1.0265304907,5.28224766463
CH00843,calibration,-0.720568634387,0.689971311579,0.574255885474,0.345892828162
CH00844,calibration,-1.50242508543,0.0205143758855,0.926091288444,2.87624959334
CH00845,calibration,-2.41306314884,0.306245252051,1.33587841698,1.58189279451
CH00846,calibration,2.22087626852,3.80632993533,1.24939432084,4.16768276523
CH00847,calibration,-1.70042347052,0.00746103731801,1.01519056173,0.52816706444
CH00848,calibration,1.6798657261,3.99381498577,1.00593957675,4.79281252
CH00849,calibration,-0.522684192819,1.00572511218,0.485207886768,0.886902456981
CH00850,calibration,-0.630253285436,0.828134620399,0.533613978446,1.5088883453
CH00851,calibration,0.762018128826,3.36978065137,0.592908157972,2.280583932
CH00852,calibration,2.46939725664,3.66000814771,1.36122876549,4.27380866457
CH00853,calibration,1.74507715139,3.98780906924,1.03528471813,4.84998351033
CH00854,calibration,-1.69973950823,0.00740930653084,1.0148827787,0.411974588692
CH00855,calibration,-0.16797176117,1.66578769727,0.325587292527,1.74990797495
CH00856,calibration,0.296851555118,2.58419569698,0.383583199803,2.47706731981
CH00857,calibration,2.40795921009,3.69681689051,1.33358164454,5.14810321321
CH00858,calibration,-0.680697977777,0.74965509265,0.556314089999,0.286043506504
CH00859,calibration,0.0107641716958,2.02152788671,0.254843877263,1.78115488327
CH00860,calibration,2.31076899175,3.75469752169,1.28984604629,4.4086162155
CH00861,calibration,-0.945999307295,0.395378850514,0.675699688283,-0.268120218885
CH00862,calibration,-1.79755502923,0.0210394977752,1.05889976315,1.26519713779
CH00863,calibration,1.83952121489,3.9694609621,1.0777845467,1.923488737
CH00864,calibration,-0.201979420558,1.59904794776,0.340890739251,1.68595519923
CH00865,calibration,0.537104816836,3.0188410764,0.491697167576,2.65740333269
CH00866,calibration,1.34844913802,3.92736409907,0.856802112111,3.34352122846
CH00867,calibration,2.31679767557,3.75115024864,1.29255895401,4.15335267463
CH00868,calibration,1.78559121452,3.98128073214,1.05351604653,3.30592012129
CH00869,calibration,-0.0226541357118,1.95469598556,0.26019436107,2.61310807196
CH00870,calibration,1.3242685948,3.91564631014,0.845920867662,4.26872676162
CH00871,calibration,-0.99796142873,0.338581107353,0.699082642928,0.886452582506
CH00872,calibration,-2.10520712907,0.132498581962,1.19734320808,-0.785056603129
CH00873,calibration,0.497285704497,2.95047358848,0.473778567024,3.14306876575
CH00874,calibration,0.810773581138,3.43695086624,0.614848111512,3.29839185471
CH00875,calibration,-1.55894649324,0.0108433008434,0.951525921959,0.269723652142
CH00876,calibration,0.886942612102,3.53485542574,0.649124175446,2.97549556413
CH00877,calibration,1.27896229837,3.89105793479,0.825533034265,4.09501211793
CH00878,calibration,-0.363442090082,1.29049926131,0.413548940537,1.39437177669
CH00879,calibration,-1.21595726465,0.148879396854,0.797180769094,0.0196473497378
CH00880,calibration,0.387245358138,2.75349490595,0.424260411162,3.05120138418
CH00881,calibration,-2.31009133552,0.244904263785,1.28954110098,1.77384297895
CH00882,calibration,-2.0692143975,0.115131690018,1.18114647888,0.659901389519
CH00883,calibration,-1.50410213554,0.0201560813698,0.926845960992,0.152309022125
CH00884,calibration,-0.486165045311,1.06891308793,0.46877427039,1.58055879221
CH00885,calibration,0.779126476602,3.39374037434,0.600606914471,3.66473827594
CH00886,calibration,-0.872503111542,0.483028791507,0.642626400194,1.60763332784
CH00887,calibration,-1.78546571441,0.018695861852,1.05345957148,1.64330105247
CH00888,calibration,-2.35564049183,0.271874602661,1.31003822132,0.780022753106
CH00889,calibration,-0.956204355218,0.38388168227,0.680291959848,0.399472404457
CH00890,calibration,0.378287332822,2.73699112632,0.42022929977,2.15449149374
CH00891,calibration,-1.02668590106,0.309063332496,0.712008655479,0.60874368906
CH00892,calibration,-2.40986353059,0.304325577188,1.33443858877,-1.47581444601
CH00893,calibration,-2.34765073962,0.267117816655,1.30644283283,-1.29659971197
CH00894,calibration,-1.93800296088,0.0605827393135,1.12210133239,-0.326314456961
CH00895,calibration,-0.691478924701,0.733308018857,0.561165516115,-0.0508096936329
CH00896,calibration,-1.65036337896,0.00537720968108,0.992663520533,0.00249895136041
CH00897,calibration,-0.190747635975,1.62103822836,0.335836436189,2.06330099329
CH00898,calibration,-1.66564817618,0.0056435615101,0.999541679283,-1.05670898096
CH00899,calibration,-1.14426762831,0.202475808322,0.764920432738,0.280594095865
CH00900,calibration,-0.277793935991,1.452210693,0.375007271196,0.847534163916
CH00901,calibration,2.18291468102,3.8271920245,1.23231160646,4.28244118362
CH00902,calibration,1.43148383135,3.96024461633,0.894167724107,3.54121378343
CH00903,calibration,2.23104430579,3.80063311574,1.2539699376,5.58756840283
CH00904,calibration,-0.720704279252,0.689771906675,0.574316925663,0.456671863915
CH00905,calibration,0.995557556634,3.65888756216,0.698000900485,3.60719962718
CH00906,calibration,2.43423465677,3.68105386423,1.34540559554,2.33238870126
CH00907,calibration,-1.52269897491,0.0164773821595,0.935214538708,0.345033145736
CH00908,calibration,-2.44509015421,0.325452980535,1.35029056939,-1.48762009357
CH00909,calibration,0.379536286261,2.7392960037,0.420791328817,2.76390777843
CH00910,calibration,-0.528453057185,0.99587080129,0.487803875733,0.756748074602
CH00911,calibration,-0.378085301011,1.26338182975,0.420138385455,1.75709461475
CH00912,calibration,1.10910462934,3.76806937781,0.749097083204,2.81006195326
CH00913,calibration,-2.45071503015,0.328821839989,1.35282176357,0.383026888068
CH00914,calibration,1.51749376582,3.98254724717,0.93287219462,4.77320803531
CH00915,calibration,0.450244319647,2.86763517814,0.452609943841,2.38382116031
CH00916,calibration,-2.3964255353,0.296265678504,1.32839149088,-1.31494047281
CH00917,calibration,-0.980038195486,0.357680407466,0.691017187969,0.431393470194
CH00918,calibration,1.43063803706,3.9599665346,0.893787116679,3.41099933421
CH00919,calibration,-1.91746006454,0.0534719338294,1.11285702904,0.767966223161
CH00920,calibration,-1.24866360628,0.12731151944,0.811898622828,0.716944154134
CH00921,calibration,-1.80741471181,0.0230828039428,1.06333662032,0.84996387706
CH00922,calibration,1.96779481827,3.928370675,1.13550766822,2.97874611047
CH00923,calibration,-0.169046948154,1.66367072712,0.326071126669,2.15637213342
CH00924,calibration,-2.35187652217,0.269632549935,1.30834443498,-1.23080219821
CH00925,calibration,0.666016969147,3.22784010583,0.549707636116,3.71360495779
CH00926,calibration,0.768924196955,3.37950252163,0.59601588863,4.17125213976
CH00927,calibration,1.1272206345,3.78350400477,0.757249285524,2.42998091658
CH00928,calibration,0.23721272496,2.46956106946,0.356745726232,2.16040727269
CH00929,calibration,-1.10283967628,0.237396368659,0.746277854324,0.210992977249
CH00930,calibration,1.23604987667,3.86458451537,0.806222444499,4.01997861785
CH00931,calibration,-1.49793492654,0.0214953993467,0.924070716945,0.462776229536
CH00932,calibration,-1.76148626291,0.0145843372721,1.04266881831,1.37769466294
CH00933,calibration,-2.11667738736,0.138218760927,1.20250482431,-0.734519473981
CH00934,calibration,1.60984005657,3.99371384475,0.974428025457,3.87672800594
CH00935,calibration,-0.252710808764,1.50045606779,0.363719863944,1.06419605816
CH00936,calibration,2.43375207275,3.68134325444,1.34518843274,4.62121619423
CH00937,calibration,-0.83790103929,0.527179582851,0.62705546768,0.502984788049
CH00938,calibration,0.666857123348,3.2291355208,0.550085705506,2.74912018785
CH00939,calibration,-1.22902667816,0.140044140828,0.803062005171,-0.43762348625
CH00940,calibration,1.67063670127,3.99419850323,1.00178651557,3.07025621746
CH00941,calibration,-1.40404525007,0.0493695867134,0.881820362533,-1.51401994515
CH00942,calibration,1.10856669431,3.76760264662,0.748855012441,3.93635104767
CH00943,calibration,-2.49809404823,0.357065778996,1.3741423217,-0.834428979342
CH00944,calibration,-1.22277420976,0.144234958747,0.800248394392,-0.0836297574708
CH00945,calibration,-0.00213304924965,1.99573390505,0.250959872162,2.38609615127
CH00946,calibration,1.36815538834,3.9361947597,0.865669924752,3.51692485268
CH00947,calibration,-2.05497405,0.108519199182,1.1747383225,0.475676292411
CH00948,calibration,0.698023128939,3.27654003945,0.564110408022,3.75096277545
CH00949,calibration,1.74469387982,3.98786082979,1.03511224592,5.18513451336
CH00950,calibration,-2.2661268784,0.2193288733,1.26975709528,0.58841517932
CH00951,calibration,-2.34098552109,0.263156948353,1.30344348449,0.279232691743
CH00952,calibration,-0.230879758046,1.54272669779,0.353895891121,1.93441302685
CH00953,calibration,-1.18300211036,0.172439467884,0.782350949661,0.360491965831
CH00954,calibration,1.08098433023,3.74302238606,0.736442948602,2.53760003909
CH00955,calibration,-0.683318398463,0.745667717891,0.557493279308,1.22279466743
CH00956,calibration,-0.0882765041706,1.82369871773,0.289724426877,2.17467182732
CH00957,calibration,2.37828219779,3.71460272114,1.32022698901,3.94979079485
CH00958,calibration,-2.2432625199,0.206267366786,1.25946813395,-0.161578826807
CH00959,calibration,1.9567915137,3.93254941283,1.13055618117,4.56045592822
CH00960,calibration,2.22550916448,3.80373959465,1.25147912402,4.44945945549
CH00961,calibration,-0.852247831675,0.508653691064,0.633511524254,0.647154345867
CH00962,calibration,0.639706249787,3.18681681256,0.537867812404,3.43030514866
CH00963,calibration,-0.122437156362,1.75579691264,0.305096720363,1.12790887644
CH00964,calibration,0.195868349742,2.38899409237,0.338140757384,2.23885652352
CH00965,calibration,0.62471622552,3.16305627183,0.531122301484,2.88604769711
CH00966,calibration,-1.99357441908,0.081856792564,1.14710848859,0.663590285361
CH00967,calibration,-0.838403934717,0.526524966891,0.627281770622,0.733033389045
CH00968,calibration,0.6899592654,3.2643970006,0.56048166943,3.60783519954
CH00969,calibration,0.60981958308,3.13917071645,0.524418812386,2.95767512698
CH00970,calibration,0.95613035763,3.61603554972,0.680258660933,3.64147239647
CH00971,calibration,-0.550145346932,0.959138176523,0.49756540612,0.548114961223
CH00972,calibration,0.520166332835,2.98996280861,0.484074849776,2.5761971221
CH00973,calibration,1.6286218607,3.99442968685,0.982879837314,3.57803811138
CH00974,calibration,0.0308841938275,2.06175760185,0.263897887222,2.25021459582
CH00975,calibration,1.68185551468,3.99371683686,1.00683498161,2.44321974689
CH00976,calibration,1.02323053573,3.68745735639,0.710453741077,2.92878752169
CH00977,calibration,1.18232839222,3.82705974198,0.782047776499,4.02911867158
CH00978,calibration,1.20685991768,3.84480017812,0.793086962958,3.28381081471
CH00979,calibration,0.316713550265,2.62189264953,0.392521097619,2.66852350574
CH00980,calibration,-1.88252082178,0.0423758024305,1.0971343698,-0.0968076957105
CH00981,calibration,-0.0928936902906,1.8145059253,0.291802160631,1.3405575261
CH00982,calibration,-0.723995928566,0.684940702128,0.575798167855,0.971447819187
CH00983,calibration,-1.64477062349,0.00536233947456,0.99014678057,0.869827899625
CH00984,calibration,-2.44046114003,0.322679062216,1.34820751301,0.857719851472
CH00985,calibration,-2.49164259212,0.353238295565,1.37123916645,-0.983356540871
CH00986,calibration,2.23595348685,3.79786758156,1.25617906908,3.64204687503
CH00987,calibration,-1.73679236533,0.0111145953953,1.0315565644,0.684379282699
CH00988,calibration,0.390887730619,2.7601867846,0.425899478779,2.98385629496
CH00989,calibration,-1.65938231594,0.00549456733755,0.996722042171,-1.04491268601
CH00990,calibration,-0.914063967304,0.432425704997,0.661328785287,0.143517525611
CH00991,calibration,1.55622696443,3.98880373229,0.950302133992,3.12051054244
CH00992,calibration,-0.801944697035,0.574957463602,0.610875113666,0.158342592409
CH00993,calibration,1.80186998512,3.97808076038,1.06084149331,3.96725671994
CH00994,calibration,2.20954843152,3.81262466071,1.24429679418,4.5180358435
CH00995,calibration,0.517649036473,2.98564499162,0.482942066413,2.34987323842
CH00996,calibration,0.161238011668,2.32094448808,0.32255710525,2.57015069213
CH00997,calibration,2.32827778167,3.74437378408,1.29772500175,2.12218658984
CH00998,calibration,1.83916162813,3.96955114564,1.07762273266,4.36429016276
CH00999,calibration,-1.3362085397,0.0784458530319,0.851293842865,0.97949219843
CH01000,calibration,0.429447140488,2.83034222035,0.44325121322,3.15233085807
CH01001,calibration,-0.240078961644,1.52488434192,0.35803553274,1.98124240664
CH01002,calibration,-1.24915585388,0.127000709558,0.812120134247,-0.42950195589
CH01003,calibration,0.94700723081,3.60576408678,0.676153253865,2.86655385559
CH01004,calibration,-1.60674370939,0.00645359114721,0.973034669224,0.841221457052
CH01005,calibration,-2.39005961735,0.292449969372,1.32552682781,-0.686198183953
CH01006,calibration,0.0279291143183,2.05585025197,0.262568101443,1.85702990558
CH01007,calibration,-0.378627188188,1.26238156518,0.420382234685,1.08676765359
CH01008,calibration,-2.23019052397,0.19888690166,1.25358573578,-0.426134487665
CH01009,calibration,1.36881348568,3.93647856328,0.865966068558,2.95642146615
CH01010,calibration,-1.1280494749,0.215803016504,0.757622263704,2.22175021976
CH01011,calibration,1.73846940675,3.98867474199,1.03231123304,6.75432557805
CH01012,calibration,0.193249245254,2.38386421235,0.336962160364,3.20238100217
CH01013,calibration,-2.21085309449,0.188097442539,1.24488389252,1.63528599773
CH01014,calibration,-1.26658526839,0.116259070855,0.819963370773,0.209591354005
CH01015,calibration,1.88142284239,3.95795188442,1.09664027908,4.72356124811
CH01016,calibration,0.219995254429,2.43610773166,0.348997864493,2.42866371503
CH01017,calibration,-2.01815681137,0.0921564569126,1.15817056512,-0.764325735764
CH01018,calibration,1.64828009496,3.99463352617,0.991726042732,3.93223120647
CH01019,calibration,1.61466480897,3.99394676384,0.976599164036,3.00316779878
CH01020,calibration,0.535957551944,3.01689486398,0.491180898375,4.21895492767
CH01021,calibration,2.11550117473,3.86237175308,1.20197552863,3.97589942145
CH01022,calibration,0.406794152292,2.78928148816,0.433057368532,3.41855036014
CH01023,calibration,0.605519065054,3.13222527099,0.522483579274,2.59395876075
CH01024,calibration,-0.557086406848,0.947493849557,0.500688883082,1.46558309044
CH01025,calibration,0.530204024778,3.00711314106,0.48859181115,2.96829331554
CH01026,calibration,-1.56148134701,0.0105244087498,0.952666606156,0.504860305013
CH01027,calibration,1.86327358121,3.96317758524,1.08847311154,4.97161369513
CH01028,calibration,1.9894224552,3.91983089612,1.14524010484,3.15101926784
CH01029,calibration,0.731600003992,3.32616325383,0.579220001796,3.48492889709
CH01030,calibration,-0.809202244722,0.565160183604,0.614141010125,0.374467722725
CH01031,calibration,-0.34031357165,1.33366395227,0.403141107243,1.18642268571
CH01032,calibration,-0.403605873453,1.21653320485,0.431622643054,1.81026955331
CH01033,calibration,0.0232485138058,2.04649242669,0.260461831213,1.52522675019
CH01034,calibration,0.858348594687,3.49913002481,0.636256867609,3.52510480402
CH01035,calibration,1.80260120342,3.97792943992,1.06117054154,5.95858134367
CH01036,calibration,-1.19456927931,0.163960923322,0.787556175691,0.30244747329
CH01037,calibration,-0.714853502344,0.698395571168,0.571684076055,0.923104725523
CH01038,calibration,1.77039304733,3.98397277703,1.0466768713,4.1721991645
CH01039,calibration,-1.41163657077,0.0465869544869,0.885236456846,-0.59283025012
CH01040,calibration,-1.788153886,0.0192014642191,1.0546692487,-0.162376741727
CH01041,calibration,-1.44974762611,0.0340325223075,0.902386431751,1.60026200883
CH01042,calibration,-2.36734266493,0.278856723773,1.31530419922,-1.52895985066
CH01043,calibration,1.53966681091,3.98641103714,0.942850064908,3.84233247445
CH01044,calibration,-0.582601347739,0.905157771048,0.512170606483,0.481580284273
CH01045,calibration,-2.1993602742,0.181763089938,1.23971212339,-0.913712878321
CH01046,calibration,-0.614122936102,0.853901544779,0.526355321246,0.429825113983
CH01047,calibration,2.20794599724,3.81351052674,1.24357569876,4.9134046782
CH01048,calibration,-1.63124760589,0.00551098967914,0.984061422649,-1.07131782618
CH01049,calibration,2.07343218615,3.88288081777,1.18304448377,3.07046729729
CH01050,calibration,1.87529926815,3.95975542355,1.09388467067,3.5380644776
CH01051,calibration,1.29466815938,3.89997179663,0.832600671722,2.96676238325
CH01052,calibration,1.56047245129,3.98934983625,0.952212603082,4.11299954828
CH01053,calibration,1.05606784409,3.71972751457,0.725230529839,3.09587131944
CH01054,calibration,1.2429841647,3.86907284502,0.809342874115,4.14650310284
CH01055,calibration,1.46136761746,3.96932919831,0.907615427858,4.63584491112
CH01056,calibration,1.13927757808,3.79347077792,0.762674910134,3.2125184282
CH01057,calibration,0.810067413855,3.43600259734,0.614530336235,4.53076225449
CH01058,calibration,0.796797621152,3.41804765308,0.608558929518,3.55557672597
CH01059,calibration,-0.939530703406,0.402752420375,0.672788816533,-0.620571927757
CH01060,calibration,1.36018417315,3.93270027273,0.862082877916,4.39009406935
CH01061,calibration,2.23980631485,3.7956904818,1.25791284168,3.88866730222
CH01062,calibration,-0.800354542989,0.577114364379,0.610159544345,1.11211487911
CH01063,calibration,-0.164464809417,1.67269557469,0.324009164238,1.59878931696
CH01064,calibration,1.59863629066,3.9930412295,0.969386330797,3.85403265079
CH01065,calibration,-1.58080882594,0.00841186144796,0.961363971673,1.30747796954
CH01066,calibration,-0.024145216767,1.95171472054,0.260865347545,2.24229202307
CH01067,calibration,0.289447216685,2.57007761517,0.380251247508,3.12831031927
CH01068,calibration,-0.661602289069,0.778981700852,0.547721030081,1.50506336779
CH01069,calibration,-1.84502229031,0.0319372246247,1.08026003064,-0.32238201337
CH01070,calibration,1.47515527619,3.97303799311,0.913819874287,2.9629795923
CH01071,calibration,1.25230060663,3.87497526723,0.813535272983,3.96600237038
CH01072,calibration,1.76777914229,3.98440662272,1.04550061403,4.182937203
CH01073,calibration,1.01875902267,3.68292577039,0.7084415602,4.27299017567
CH01074,calibration,-2.09611281776,0.128025371268,1.19325076799,-0.197390109631
CH01075,calibration,-0.740900854755,0.660363259648,0.58340538464,1.24408987781
CH01076,calibration,-0.0757656921859,1.84862779469,0.284094561484,1.5134890836
CH01077,calibration,-1.25250189454,0.124898823579,0.813625852542,-0.000225623485457
CH01078,calibration,0.159826583576,2.3181614435,0.321921962609,2.56666240329
CH01079,calibration,2.16546048457,3.83654658076,1.22445721806,3.90169758407
CH01080,calibration,-2.30797724083,0.243662639201,1.28858975837,-0.281569112408
CH01081,calibration,2.19195644021,3.82228484271,1.23638039809,5.08360412332
CH01082,calibration,1.11389388383,3.77220331725,0.751252247722,4.29267839609
CH01083,calibration,1.7949283545,3.9794849382,1.05771775952,5.69407773381
CH01084,calibration,-1.7167226867,0.00888051001713,1.02252520901,0.263479826573
CH01085,calibration,0.585688027644,3.09991313173,0.51355961244,3.05215374214
CH01086,calibration,-1.729828003,0.0102791528691,1.02842260135,-0.899472979017
CH01087,calibration,-0.650442095542,0.796338082064,0.542698942994,0.315970487314
CH01088,calibration,2.22840439581,3.80211627354,1.25278197811,1.9729962819
CH01089,calibration,-2.35992420113,0.274428544324,1.31196589051,-0.419110019056
CH01090,calibration,1.94787220956,3.93585231531,1.1265424943,4.78957190862
CH01091,calibration,0.156395906623,2.31139397381,0.32037815798,1.70766231258
CH01092,calibration,-2.09859181226,0.129239167651,1.19436631552,1.01985692953
CH01093,calibration,1.59826865962,3.99301602542,0.969220896827,2.54882657626
CH01094,calibration,-2.20739801349,0.186186800421,1.24332910607,-1.51992400395
CH01095,calibration,2.49907342547,3.64235381731,1.37458304146,3.7803623161
