obs_id,x,y,true_mean,response
GP18_09,0.857142857143,0.428571428571,1.92309736559,2.0167129594
GP18_10,0.857142857143,0.47619047619,2.04143623679,1.88980124926
GP18_11,0.857142857143,0.52380952381,2.02238861775,2.13986892412
GP18_12,0.857142857143,0.571428571429,1.86595450844,2.14427309557
GP18_13,0.857142857143,0.619047619048,1.58434130145,1.40101727677
GP18_14,0.857142857143,0.666666666667,1.20087910152,1.22837930238
GP18_15,0.857142857143,0.714285714286,0.74794774335,0.714835600302
GP18_16,0.857142857143,0.761904761905,0.264099701245,0.197758187807
GP18_17,0.857142857143,0.809523809524,-0.209365467469,-0.326900050527
GP18_18,0.857142857143,0.857142857143,-0.632070769325,-0.737291469358
GP18_19,0.857142857143,0.904761904762,-0.968149447783,-1.09626229901
GP18_20,0.857142857143,0.952380952381,-1.18943190195,-0.897954298629
GP18_21,0.857142857143,1,-1.27794867922,-1.24989147269
GP19_00,0.904761904762,0,-0.402830592318,-0.384670693752
GP19_01,0.904761904762,0.047619047619,-0.371824752117,-0.328078656837
GP19_02,0.904761904762,0.0952380952381,-0.24515946293,-0.18594973722
GP19_03,0.904761904762,0.142857142857,-0.0357819561036,0.00816560568266
GP19_04,0.904761904762,0.190476190476,0.236011193501,0.16725682981
GP19_05,0.904761904762,0.238095238095,0.544377507255,0.699946145156
GP19_06,0.904761904762,0.285714285714,0.860224820397,0.791401845381
GP19_07,0.904761904762,0.333333333333,1.15379624854,1.18898617098
GP19_08,0.904761904762,0.380952380952,1.39731421743,1.27426145213
GP19_09,0.904761904762,0.428571428571,1.56744862234,1.60979945698
GP19_10,0.904761904762,0.47619047619,1.64738981022,1.8612637974
GP19_11,0.904761904762,0.52380952381,1.62834219117,1.6502286517
GP19_12,0.904761904762,0.571428571429,1.5103057652,1.58062179106
GP19_13,0.904761904762,0.619047619048,1.3020761222,1.43883352933
GP19_14,0.904761904762,0.666666666667,1.02046291521,0.866060758212
GP19_15,0.904761904762,0.714285714286,0.688796248969,0.688495977219
GP19_16,0.904761904762,0.761904761905,0.334853697731,0.466173724991
GP19_17,0.904761904762,0.809523809524,-0.0116078541182,-0.102417239878
GP19_18,0.904761904762,0.857142857143,-0.321496241818,-0.275883713577
GP19_19,0.904761904762,0.904761904762,-0.568968986739,-0.681205744827
GP19_20,0.904761904762,0.952380952381,-0.733729514022,-0.84263042168
GP19_21,0.904761904762,1,-0.802830592318,-0.831121319299
GP20_00,0.952380952381,0,0.172394413083,0.340239471397
GP20_01,0.952380952381,0.047619047619,0.179537084794,0.15057259543
GP20_02,0.952380952381,0.0952380952381,0.236733215752,0.197099549453
GP20_03,0.952380952381,0.142857142857,0.337208214181,0.291657374242
GP20_04,0.952380952381,0.190476190476,0.470341971001,0.345812976918
GP20_05,0.952380952381,0.238095238095,0.622612503129,0.629390609917
GP20_06,0.952380952381,0.285714285714,0.778797441016,0.92960756422
GP20_07,0.952380952381,0.333333333333,0.923326602982,1.00867739054
GP20_08,0.952380952381,0.380952380952,1.04166547419,1.0583911897
GP20_09,0.952380952381,0.428571428571,1.12160666207,0.906962445686
GP20_10,0.952380952381,0.47619047619,1.15435457672,1.16611664439
GP20_11,0.952380952381,0.52380952381,1.13530695767,1.31007280795
GP20_12,0.952380952381,0.571428571429,1.06446380493,1.0231513485
GP20_13,0.952380952381,0.619047619048,0.946427378953,1.06839696511
GP20_14,0.952380952381,0.666666666667,0.789993269649,0.717886596836
GP20_15,0.952380952381,0.714285714286,0.607368869587,0.667005018151
GP20_16,0.952380952381,0.761904761905,0.413088693605,0.431871288565
GP20_17,0.952380952381,0.809523809524,0.222722923382,0.159802772655
GP20_18,0.952380952381,0.857142857143,0.051493928467,0.100195609923
GP20_19,0.952380952381,0.904761904762,-0.0870763080571,-0.19273602895
GP20_20,0.952380952381,0.952380952381,-0.182367677111,-0.164098081807
GP20_21,0.952380952381,1,-0.227605586917,-0.373357970151
GP21_00,1,0,0.8,0.751379612703
GP21_01,1,0.047619047619,0.780952380952,0.91856718532
GP21_02,1,0.0952380952381,0.761904761905,0.640510358428
GP21_03,1,0.142857142857,0.742857142857,0.774638152617
GP21_04,1,0.190476190476,0.72380952381,0.715670311351
GP21_05,1,0.238095238095,0.704761904762,0.834474749372
GP21_06,1,0.285714285714,0.685714285714,0.73181732047
GP21_07,1,0.333333333333,0.666666666667,0.62044363141
GP21_08,1,0.380952380952,0.647619047619,0.564730823542
GP21_09,1,0.428571428571,0.628571428571,0.773808271881
GP21_10,1,0.47619047619,0.609523809524,0.694388867327
GP21_11,1,0.52380952381,0.590476190476,0.42146018013
GP21_12,1,0.571428571429,0.571428571429,0.660560827491
GP21_13,1,0.619047619048,0.552380952381,0.544979366216
GP21_14,1,0.666666666667,0.533333333333,0.701438557671
GP21_15,1,0.714285714286,0.514285714286,0.480105664973
GP21_16,1,0.761904761905,0.495238095238,0.564855005828
GP21_17,1,0.809523809524,0.47619047619,0.523357306349
GP21_18,1,0.857142857143,0.457142857143,0.629247966204
GP21_19,1,0.904761904762,0.438095238095,0.591692294593
GP21_20,1,0.952380952381,0.419047619048,0.498203562318
GP21_21,1,1,0.4,0.455703176528
